time,Open,High,Low,close,volumeto,Market Cap
2017-10-19,1.37,2.09,1.28,1.91,76456,
2017-10-20,1.93,2.06,1.78,1.97,69244,2148884
2017-10-21,1.96,2.02,1.64,1.8,41751,2042433
2017-10-22,1.8,1.82,1.48,1.5,35084,3195516
2017-10-23,1.5,1.59,1.16,1.47,42248,3132602
2017-10-24,1.47,1.48,1.32,1.33,27386,2826817
2017-10-25,1.33,1.48,1.32,1.44,60536,3076661
2017-10-26,1.44,1.49,1.27,1.47,37450,3165143
2017-10-27,1.47,1.48,1.29,1.39,26669,3052642
2017-10-28,1.41,1.45,1.33,1.38,14403,3045439
2017-10-29,1.38,1.45,1.31,1.39,24044,3158676
2017-10-30,1.38,1.44,0.986899,1.31,16672,3179830
2017-10-31,1.31,1.39,1.24,1.31,24769,3245684
2017-11-01,1.31,1.33,0.927544,1.21,27614,3134307
2017-11-02,1.21,1.28,0.8257,1.1,38556,2898936
2017-11-03,1.11,1.2,1.02,1.03,27022,2826881
2017-11-04,1.03,1.11,1.01,1.04,16900,2870927
2017-11-05,1.04,1.05,0.954805,0.971568,16278,2699670
2017-11-06,0.973656,1.01,0.916093,0.937388,14922,2620544
2017-11-07,0.936045,0.986146,0.925466,0.941209,20184,2740072
2017-11-08,0.938341,1.01,0.917706,0.953517,19627,2797935
2017-11-09,0.952271,0.952271,0.750818,0.801293,19793,2377665
2017-11-10,0.803542,0.884882,0.778315,0.822536,25213,2498774
2017-11-11,0.819774,0.945008,0.742938,0.929555,17046,2834246
2017-11-12,0.9295,0.93163,0.686906,0.869767,25782,2663568
2017-11-13,0.871164,0.897489,0.725936,0.870656,22806,2865105
2017-11-14,0.871201,0.884782,0.796408,0.862935,21801,2908495
2017-11-15,0.863487,0.886454,0.821425,0.882011,15097,3074877
2017-11-16,0.885434,0.947794,0.820274,0.94164,18320,3295926
2017-11-17,0.940333,0.955844,0.808725,0.814377,7760,2876554
2017-11-18,0.811363,0.911231,0.792157,0.891571,12248,3167677
2017-11-19,0.901673,0.950152,0.865082,0.924321,20032,3318689
2017-11-20,0.924112,0.927953,0.837853,0.915056,12594,3345064
2017-11-21,0.915119,0.915119,0.715433,0.897452,13902,3306598
2017-11-22,0.899546,0.901759,0.710064,0.828644,11174,3076329
2017-11-23,0.828521,0.893883,0.714461,0.801115,17933,3001943
2017-11-24,0.799913,0.823529,0.708515,0.712081,15399,2735358
2017-11-25,0.710667,0.815903,0.710461,0.729977,6412,2820277
2017-11-26,0.73001,0.825731,0.143664,0.748591,8678,2942382
2017-11-27,0.748724,0.784104,0.503377,0.633847,8068,2502409
2017-11-28,0.635455,0.736996,0.518079,0.736996,18207,2929136
2017-11-29,0.736785,0.743467,0.446416,0.572634,14368,2344241
2017-11-30,0.581343,0.632476,0.466164,0.562034,16535,2317149
2017-12-01,0.547313,0.628156,0.473864,0.573428,16295,2377527
2017-12-02,0.571968,0.591151,0.51247,0.545951,9245,2274255
2017-12-03,0.546453,0.563556,0.384673,0.501929,10669,2222073
2017-12-04,0.503548,0.530071,0.372265,0.466751,7560,2079692
2017-12-05,0.467647,0.469249,0.378521,0.381114,6890,1701649
2017-12-06,0.380277,1.36,0.355754,1.23,28795,5503078
2017-12-07,1.23,1.28,0.633013,0.754763,23639,3369968
2017-12-08,0.754938,0.768844,0.541588,0.544937,7726,2433109
2017-12-09,0.54406,0.65095,0.478677,0.604761,10602,2700219
2017-12-10,0.606824,0.606824,0.395344,0.448653,9341,2008522
2017-12-11,0.446173,0.532844,0.444662,0.508602,6420,2276901
2017-12-12,0.51083,0.56443,0.450058,0.5634,9951,2527896
2017-12-13,0.563845,0.571713,0.40708,0.409972,5779,1844447
2017-12-14,0.408677,0.483737,0.380345,0.417585,15762,1887943
2017-12-15,0.418155,0.569343,0.362127,0.506025,23364,2357585
2017-12-16,0.506067,0.537561,0.447267,0.464001,10530,2175654
2017-12-17,0.465625,0.484166,0.42949,0.42974,14318,2062055
2017-12-18,0.430866,0.468603,0.401791,0.454753,29617,2192005
2017-12-19,0.454495,0.686187,0.410066,0.529608,97022,2577337
2017-12-20,0.529066,0.544886,0.409042,0.435171,17909,2277293
2017-12-21,0.436117,0.489772,0.394852,0.48217,15367,2530430
