time,Open,High,Low,close,volumeto,Market Cap
2017-12-20,0.108942,0.109375,0.104114,0.107795,11977,
2017-12-21,0.10791,0.115816,0.104285,0.110309,3481,
2017-12-22,0.110727,0.111237,0.059472,0.092336,9678,
2017-12-23,0.093097,0.13916,0.087932,0.096802,16054,
2017-12-24,0.097947,0.097947,0.062126,0.085781,29662,
2017-12-25,0.086204,0.094475,0.074283,0.088031,7509,
2017-12-26,0.088063,0.092971,0.086244,0.086556,16485,
2017-12-27,0.086753,0.088339,0.074873,0.084546,82823,
2017-12-28,0.084405,0.095883,0.067784,0.087976,16509,
2017-12-29,0.088506,0.08938,0.060498,0.083737,38474,
2017-12-30,0.083708,0.083708,0.061283,0.079278,45183,
2017-12-31,0.078586,0.116101,0.070902,0.108111,12713,
2018-01-01,0.107974,0.107974,0.06643,0.082222,45424,
2018-01-02,0.082414,0.101093,0.070928,0.07375,12397,
2018-01-03,0.074092,0.113122,0.07369,0.112146,43409,
2018-01-04,0.112325,0.114053,0.086256,0.109138,46559,
2018-01-05,0.108687,0.17301,0.107761,0.162457,18362,
2018-01-06,0.16323,0.208131,0.142922,0.181165,71660,
2018-01-07,0.181093,0.337296,0.174286,0.337296,147654,
2018-01-08,0.336379,0.404181,0.252254,0.313345,62446,
2018-01-09,0.312454,0.339773,0.302811,0.320559,8875,
2018-01-10,0.320697,0.344994,0.245996,0.294288,202883,
2018-01-11,0.293632,0.342316,0.258662,0.263444,121659,
2018-01-12,0.286952,0.343071,0.258373,0.299611,233939,
2018-01-13,0.299574,0.499511,0.272906,0.499511,19927,62438875
2018-01-14,0.499981,0.515558,0.165716,0.218008,69212,
2018-01-15,0.21796,0.22357,0.15866,0.190935,38777,
2018-01-16,0.191318,0.191771,0.108574,0.13241,31009,
2018-01-17,0.131923,0.194829,0.109998,0.190048,75564,
2018-01-18,0.192189,0.21419,0.157625,0.178563,15927,
2018-01-19,0.177238,0.236599,0.139059,0.236599,17817,
2018-01-20,0.238124,0.394222,0.19608,0.21388,8387,
2018-01-21,0.214343,0.300971,0.18465,0.222261,11633,
2018-01-22,0.223311,0.225864,0.130767,0.169359,12769,
2018-01-23,0.169051,0.554173,0.134756,0.489476,396,
2018-01-24,0.489622,0.491614,0.131443,0.147553,20575,
2018-01-25,0.148639,0.230003,0.113359,0.22333,13686,
2018-01-26,0.222553,0.378925,0.133919,0.136708,6512,
2018-01-27,0.136718,0.166021,0.093323,0.162643,22349,
2018-01-28,0.163787,0.177011,0.121999,0.129367,10150,
2018-01-29,0.129176,0.164525,0.093408,0.094266,7601,
2018-01-30,0.090824,0.542365,0.069086,0.095151,7126,
2018-01-31,0.09548,0.326213,0.092428,0.326213,3548,
2018-02-01,0.326836,0.331095,0.085576,0.086104,4097,
2018-02-02,0.085911,0.284138,0.08088,0.280884,858,
2018-02-03,0.282244,0.432303,0.078893,0.106879,3423,20039813
2018-02-04,0.106847,0.152174,0.081669,0.109963,21753,20618063
2018-02-05,0.108898,0.111819,0.058277,0.075534,7878,14162663
2018-02-06,0.075803,0.087046,0.061978,0.086297,1984,16180781
2018-02-07,0.086049,0.091756,0.062635,0.062769,245,11769131
2018-02-08,0.062608,2.32,0.062608,1.68,482,315607500
2018-02-09,8.0,8.09,0.085592,0.095673,26,17938613
2018-02-10,0.095639,0.099077,0.090038,0.091554,25,17166375
2018-02-23,0.07416,0.075465,0.072773,0.075381,515,14133956
2018-02-24,0.075317,0.076643,0.051531,0.052976,1429,9933056
2018-02-25,0.052852,0.067603,0.052401,0.067046,1,12571069
2018-02-26,0.06709,0.067904,0.050405,0.066585,394,12484706
2018-02-27,0.066768,0.068741,0.066485,0.067456,1204,12648038
2018-02-28,0.06748,0.068231,0.042825,0.042827,680,8030156
2018-03-01,0.042841,0.070315,0.04271,0.069558,1108,13042088
2018-03-02,0.069538,0.069945,0.065671,0.067589,3,12672900
2018-03-03,0.067536,0.06832,0.042751,0.042848,122,8033944
2018-03-04,0.042841,0.067457,0.042042,0.043235,724,8106581
2018-03-05,0.043248,0.068026,0.043195,0.064761,1310,12142669
2018-03-06,0.064748,0.064748,0.041033,0.041354,2250,7753913
2018-03-07,0.041395,0.041708,0.036399,0.037624,945,7054500
2018-03-08,0.055485,0.056106,0.035495,0.035935,1835,6737794
2018-03-09,0.035869,0.036605,0.032391,0.036512,1867,6845963
2018-03-10,0.036493,0.037467,0.036342,0.036781,1823,6896381
2018-03-13,0.035432,0.035682,0.034814,0.035251,744,6609525
2018-03-14,0.035264,0.044197,0.0297,0.030876,1017,5789213
2018-03-15,0.030898,0.03165,0.028958,0.031227,163,5855081
2018-03-16,0.031191,0.038622,0.029941,0.030723,139,5760563
2018-03-17,0.030743,0.031156,0.027908,0.028328,54,5311425
2018-03-18,0.016366,0.019549,0.016009,0.018891,953,3542025
2018-03-19,0.018815,0.030637,0.018208,0.030317,351,5684381
2018-03-20,0.030559,0.030559,0.028437,0.028747,389,5389969
2018-03-21,0.03946,0.040104,0.037093,0.037979,1451,7120988
2018-03-22,0.038072,0.039256,0.038031,0.038771,1482,7269619
2018-03-31,0.039718,0.077247,0.039671,0.074534,309220,13975181
2018-04-01,0.074558,0.075444,0.068651,0.071824,6221,13466963
2018-04-02,0.020549,0.020592,0.020058,0.020378,4256,3820913
2018-04-03,0.0204,0.02211,0.018837,0.018977,995,3558225
2018-04-04,0.019015,0.019054,0.017091,0.017677,265,3314363
2018-04-05,0.01753,0.017748,0.017086,0.017449,1684,3271669
2018-04-06,0.017382,0.017542,0.015026,0.015174,729,2845144
2018-04-07,0.01517,0.016157,0.015153,0.015919,498,2984831
2018-04-11,0.017377,0.018178,0.017288,0.018178,5644,3408394
2018-04-12,0.018087,0.018405,0.017551,0.017862,3329,3349106
2018-04-15,0.021594,0.022453,0.021553,0.022453,1769,4209956
2018-04-16,0.022483,0.022609,0.021274,0.021579,1735,4046044
2018-04-17,0.029173,0.029409,0.028423,0.028485,1160,5340881
2018-04-18,0.028499,0.029155,0.028424,0.029105,257,5457150
2018-04-19,0.021401,0.022795,0.021263,0.022795,1154,4274081
2018-04-20,0.022768,0.023442,0.022415,0.022561,1182,4230263
2018-04-21,0.03295,0.033601,0.023093,0.024806,1410,4651088
