time,close,high,low,open,volumefrom,volumeto
2018-07-12,0.05122,0.05334,0.0509,0.05334,105629.76,5410.36
2018-07-13,0.05196,0.05264,0.04641,0.05102,760069.49,39493.21
2018-07-14,0.04865,0.05291,0.04852,0.05228,793177.74,38588.1
2018-07-15,0.05098,0.05149,0.04913,0.04939,463295.1,23618.78
2018-07-16,0.05157,0.05399,0.05062,0.05399,1153429.21,59482.34
2018-07-17,0.05539,0.05788,0.05202,0.05605,915751.56,50723.48
2018-07-18,0.0573,0.05811,0.05264,0.05582,414165.28,23731.67
2018-07-19,0.06176,0.06311,0.05773,0.05803,893657.32,55192.28
2018-07-20,0.0487,0.06116,0.04855,0.06058,975101.21,47487.43
2018-07-21,0.05643,0.05747,0.04917,0.04917,559758.13,31587.15
2018-07-22,0.05283,0.05949,0.05068,0.05638,648824.81,34277.41
2018-07-23,0.05271,0.06252,0.05194,0.05511,534479.17,28172.4
2018-07-24,0.05197,0.06792,0.0518,0.05734,689339.87,35824.99
2018-07-25,0.05352,0.05588,0.04918,0.05057,467063.04,24997.21
2018-07-26,0.05564,0.06342,0.04866,0.05199,863846.89,48064.44
2018-07-27,0.05712,0.05802,0.05,0.05671,648191.26,37024.68
2018-07-28,0.05276,0.05959,0.05276,0.05745,483405.34,25504.47
2018-07-29,0.05218,0.05423,0.05004,0.05267,656876.79,34275.83
2018-07-30,0.04979,0.05208,0.0493,0.05192,791874.34,39427.42
2018-07-31,0.04587,0.04757,0.04517,0.04711,765917.83,35132.65
2018-08-01,0.0446,0.04567,0.03608,0.04513,1239119.92,55264.75
2018-08-02,0.03847,0.0448,0.03779,0.0442,1141911.35,43929.33
2018-08-03,0.03753,0.04184,0.03494,0.03776,1193734.94,44800.87
2018-08-04,0.03579,0.04906,0.03312,0.03551,1247241.99,44638.79
2018-08-05,0.03873,0.0393,0.03352,0.03592,1172925.65,45427.41
2018-08-06,0.03779,0.03945,0.03522,0.0382,1178536.78,44536.9
2018-08-07,0.03039,0.03745,0.02992,0.03657,1348652.03,40985.54
2018-08-08,0.02237,0.02847,0.02017,0.02841,1361599.46,30458.98
2018-08-09,0.02356,0.02395,0.02166,0.02329,888985.66,20944.5
2018-08-10,0.02061,0.02264,0.02043,0.02215,1271934.14,26214.56
2018-08-11,0.0181,0.0211,0.01717,0.02091,749581.46,13567.42
2018-08-12,0.01853,0.02169,0.01808,0.01834,1047036.67,19401.59
2018-08-13,0.01672,0.01866,0.01585,0.01835,1795107.4,30014.2
2018-08-14,0.0173,0.01823,0.015,0.01655,1779180.96,30779.83
2018-08-15,0.01876,0.02096,0.01688,0.01751,1284983.06,24106.28
2018-08-16,0.02055,0.02074,0.01891,0.01891,1734452.84,35643.01
2018-08-17,0.02129,0.02248,0.0207,0.02142,1374128.82,29255.2
2018-08-18,0.02005,0.02229,0.0189,0.02069,1070665.58,21466.84
2018-08-19,0.02282,0.02451,0.02035,0.02035,948140.21,21636.56
2018-08-20,0.02182,0.02257,0.01975,0.02201,850242.07,18552.28
2018-08-21,0.02389,0.02583,0.02181,0.02246,998397.92,23851.73
2018-08-22,0.02305,0.02534,0.02203,0.02343,863303.05,19899.14
2018-08-23,0.02537,0.02956,0.02262,0.02367,1339855.54,33992.14
2018-08-24,0.02637,0.02684,0.02435,0.02603,741578.57,19555.43
2018-08-25,0.02612,0.02882,0.02599,0.02653,1070425.03,27959.5
2018-08-26,0.02816,0.02856,0.02399,0.02601,1475705.41,41555.86
2018-08-27,0.03437,0.03734,0.0287,0.02898,1523834.39,52374.19
2018-08-28,0.03801,0.04347,0.03446,0.03524,1283225.15,48775.39
2018-08-29,0.03688,0.04231,0.03625,0.0378,749429.39,27638.96
2018-08-30,0.03933,0.04143,0.03632,0.03674,853174.12,33555.34
2018-08-31,0.04286,0.04385,0.03724,0.03949,817954.78,35057.54
2018-09-01,0.05835,0.05907,0.0438,0.04394,786370.32,45884.71
2018-09-02,0.05739,0.06754,0.04308,0.05914,1584945.65,90960.03
2018-09-03,0.06347,0.06354,0.05692,0.05714,566074.32,35928.74
2018-09-04,0.07348,0.07362,0.06006,0.06449,557389.42,40956.97
2018-09-05,0.06142,0.06685,0.04358,0.06685,917082.97,56327.24
2018-09-06,0.05597,0.05968,0.04437,0.05968,682093.95,38176.8
2018-09-07,0.05418,0.06033,0.05097,0.05508,497815.53,26971.65
2018-09-08,0.04415,0.05289,0.04396,0.05239,508390.32,22445.43
2018-09-09,0.04487,0.04962,0.04306,0.04449,480462.94,21558.37
2018-09-10,0.04231,0.04623,0.04111,0.04541,540987.57,22889.18
2018-09-11,0.04451,0.04866,0.03834,0.04212,956753.87,42585.11
2018-09-12,0.04639,0.04708,0.04309,0.0448,500770.33,23230.74
2018-09-13,0.04901,0.05226,0.0457,0.04752,279468.61,13696.76
2018-09-14,0.05273,0.05429,0.04566,0.04897,170101.91,8969.47
2018-09-15,0.05596,0.05746,0.04807,0.05302,349834.33,19576.73
2018-09-16,0.05995,0.06444,0.05176,0.0556,234858.16,14079.75
2018-09-17,0.06405,0.06781,0.05573,0.05773,227114.56,14546.69
2018-09-18,0.06702,0.07171,0.06124,0.06492,243260.51,16303.32
2018-09-19,0.05458,0.07263,0.05426,0.06757,215196.14,11745.41
2018-09-20,0.05836,0.06187,0.0555,0.0555,249468.62,14558.99
2018-09-21,0.06897,0.06904,0.05876,0.06066,218452.59,15066.68
2018-09-22,0.07288,0.07758,0.06273,0.06851,188518.61,13739.24
2018-09-23,0.06756,0.0742,0.06428,0.07272,336992.75,22767.23
2018-09-24,0.06695,0.06853,0.06268,0.06636,175540.19,11752.42
2018-09-25,0.07867,0.08536,0.05472,0.06547,655934.97,51602.4
2018-09-26,0.07522,0.09623,0.07064,0.07897,1399733.58,105287.96
2018-09-27,0.07047,0.08191,0.06586,0.07783,158994.55,11204.35
2018-09-28,0.06091,0.06994,0.05919,0.06994,155174.86,9451.7
2018-09-29,0.05825,0.06108,0.05613,0.06062,20071.37,1169.16
2018-09-30,0.0563,0.06061,0.05431,0.05842,71650.06,4033.9
2018-10-01,0.05619,0.05718,0.0523,0.05606,177161.57,9954.71
2018-10-02,0.05808,0.05873,0.05403,0.0556,81204.44,4716.35
2018-10-03,0.05356,0.05778,0.05278,0.05778,24932.93,1335.41
2018-10-04,0.05218,0.05428,0.04974,0.05428,338020.8,17637.93
2018-10-05,0.05021,0.05326,0.04981,0.0526,71303.19,3580.13
2018-10-06,0.0487,0.0514,0.04778,0.04989,40621.64,1978.27
