date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
9/11/2018,56264.69803,43093.14378,1174,40987609.9,2,100367,0,444.5300243,0.45450392,1040,97244.03488,6205,3.10918494,0.0001,2863660,569
10/11/2018,33705.43012,22222.38059,1016,41387224,2.02,114833,0,449.2169797,0.15451381,2510,86774.94568,5897,1.582477736,0.0001,2750880,575
11/11/2018,18222.98382,13906.15267,1220,41505626.6,2.02,127260,0,450.7770731,0.23732707,961,82378.89367,5288,1.582838084,0.0001,2992007,577
12/11/2018,198373.9351,148121.4853,985,41830564.79,2.04,115721,0,445.311747,0.28102578,841,86408.80151,5355,1.593648,0.0001,2681661,570
13/11/2018,29582.59702,22627.89938,1210,41511138.05,2.02,105171,0,452.33177,1.03292745,1158,83295.86252,5823,1.698991094,0.0001,3336696,579
14/11/2018,26678.10389,19899.73843,988,40767295.64,1.99,117251,0,443.7482776,0.27687259,801,82026.29239,5261,1.59330152,0.0001,2713700,568
15/11/2018,44146.43065,24359.84942,959,36637083.44,1.79,122381,0,446.0929418,0.25600693,842,82848.15204,5930,2.082764703,0.0001,2612172,571
16/11/2018,29516.34917,17927.35205,768,36509378.2,1.78,130200,0,449.9988574,0.18169338,874,94041.98877,5166,1.613325268,0.0001,2309717,576
17/11/2018,27305.42816,21478.85141,1021,35277470.97,1.72,120293,0,446.0818298,0.16178675,794,98975.46894,7481,1.35913767,0.0001,2807016,571
18/11/2018,121028.0685,79084.85047,895,36698590.06,1.79,119289,0,454.685664,0.10404172,739,90625.10695,5858,1.398284437,0.0001,2385155,582
19/11/2018,44814.91514,32655.40558,1051,36583411.16,1.78,113669,0,445.310198,0.21217903,934,103662.8596,5579,1.390625,0.0001,2826702,570
20/11/2018,24557.0273,19728.45152,1178,33761635.29,1.65,102864,0,447.6553323,0.22201775,2902,95878.5534,5300,1.2887325,0.0001,3582549,573
21/11/2018,23457.10063,19855.12665,1154,28703988.57,1.4,134977,0,449.2120695,0.24708252,1651,107254.4189,5780,1.096613476,0.0001,3211586,575
22/11/2018,54216.72317,41492.6983,877,30029620.36,1.46,173451,0,452.3407417,0.13338922,779,131819.7217,5932,1.225340887,0.0001,2798369,579
23/11/2018,25448.967,17037.7852,810,32902743.74,1.6,134906,0,455.4687325,0.15679926,769,128033.1281,6363,2.02341456,0.0001,2476545,583
24/11/2018,13242.08637,9487.476725,927,31763472.59,1.55,107551,0,428.890875,0.30890652,777,114142.3826,5555,1.217882957,0.0001,2736558,549
25/11/2018,27605.62878,22597.91327,810,27755703.78,1.35,122701,0,449.9838568,0.54025563,698,85262.56911,2826,1.055949926,0.0001,3396580,576
26/11/2018,18749.12399,14091.50981,894,28471592.78,1.39,132272,0,451.5310372,0.15360669,757,89121.08164,3313,1.276820445,0.0001,2675508,578
27/11/2018,97313.63134,65291.12179,957,29890749.29,1.46,177468,0,447.5927005,0.2146282,813,91804.98585,2667,1.140627818,0.0001,2723285,573
28/11/2018,183979.8617,114647.7753,965,33661809.07,1.64,259859,0,434.3170664,0.16863623,810,105853.0936,2235,1.281584675,0.0001,3123404,556
29/11/2018,714887.3354,601123.8812,1434,46614496.1,2.27,428879,0,476.5341602,0.26872099,1453,125679.145,3076,1.957281849,0.0001,3837519,610
30/11/2018,146834.1419,123184.0786,1056,68017837.34,3.32,274716,0,435.1484967,0.15404235,1091,127439.1845,2863,2.695839602,0.0001,3025222,557
1/12/2018,101575.1769,83588.75155,1080,50777950.3,2.47,186778,0,460.1536567,0.42105592,949,134860.6903,2867,1.97353,0.0001,3179076,589
2/12/2018,142867.6179,71758.15578,908,53611196.71,2.61,161387,0,425.7163905,0.16757635,706,130797.6755,2157,2.039104338,0.0001,2578674,545
3/12/2018,86563.99621,79949.0408,914,46257507.04,2.25,126737,0,454.6805302,0.26414267,702,125282.6825,2475,1.799000122,0.0001,2645492,582
4/12/2018,295351.0337,242292.0375,1041,43996638.54,2.14,160825,0,447.652757,0.17251526,782,109229.4787,3021,1.672737292,0.0001,2874917,573
5/12/2018,50917.68079,45460.7728,1027,46267827.8,2.25,116195,0,449.9934527,0.16083061,4742,113239.7804,2944,1.769437913,0.0001,3494030,576
6/12/2018,43091.51255,25989.05099,988,42216944.46,2.06,107932,0,449.9887039,0.17019218,768,124026.9466,2621,1.613028534,0.0001,2579913,576
7/12/2018,24289.70583,21557.8143,1185,36526435.15,1.78,126346,0,441.4015707,0.22791057,802,126192.0795,2620,1.390625,0.0001,2947043,565
8/12/2018,15904.28362,14108.09591,1329,35325523.72,1.72,80533,0,455.4548742,0.14394032,782,117269.7882,3514,1.343402113,0.0001,3309249,583
9/12/2018,21981.04077,18134.06718,1030,38095189.68,1.86,86440,0,447.6424027,0.18581131,828,117388.7939,2400,1.453311,0.0001,2745324,573
10/12/2018,301902.5362,64181.36946,992,40176559.22,1.96,94006,0,442.9562299,0.09620485,791,130436.7141,2313,1.531459406,0.0001,2393809,567
11/12/2018,48419.76689,39810.61565,896,41893840.27,2.04,37988,0,451.5217878,0.14831751,703,125166.5954,1935,1.678671018,0.0001,2515482,578
12/12/2018,330351.1995,280356.138,1014,43238058.82,2.11,169947,0,453.1177141,0.15557198,904,144515.4195,1669,3.296295594,0.0001,2586970,580
13/12/2018,101028.4775,78739.63142,1153,57964245.53,2.82,96574,0,447.6448297,0.27061096,1019,149131.0574,2877,2.82,0.0001,3170303,573
14/12/2018,233507.5407,179608.1623,1376,48026457.44,2.34,47903,0,452.3287117,0.12239062,812,177056.6498,3310,1.818750375,0.0001,3300179,579
15/12/2018,29352.71647,25905.98787,1011,46141109.23,2.25,48896,0,439.7946325,0.20888434,752,165146.7847,2627,1.978030103,0.0001,2614325,563
16/12/2018,52754.20676,21544.8629,1013,47733218.8,2.33,68048,0,440.6109679,0.11421568,733,156149.437,2413,1.825457792,0.0001,2667244,564
17/12/2018,96431.01675,59548.9767,969,43066908.86,2.1,57496,0,457.0139875,0.09447707,686,173239.7201,1927,1.641051174,0.0001,2753806,585
18/12/2018,25311.63872,20528.61144,921,50090610.39,2.44,50606,0,447.645089,0.08649598,678,174321.1039,1810,1.938103785,0.0001,2581669,573
19/12/2018,82817.87684,69037.49341,1008,49915757.6,2.43,89465,0,446.8557054,0.12925486,766,171415.2546,2092,1.90382153,0.0001,2688784,572
20/12/2018,91403.30593,61964.26332,928,52085172.59,2.54,71779,0,442.9622658,0.26254348,732,167710.4573,1684,2.950172179,0.0001,2840722,567
21/12/2018,75433.49725,53669.54564,1219,53056767.78,2.59,82924,0,453.8167482,0.28848815,872,162679.0853,2035,2.0236965,0.0001,3110794,581
22/12/2018,22491.09452,17945.05912,1052,50372877.32,2.45,68499,0,439.8338438,0.09472531,685,154109.348,2113,1.914584816,0.0001,2744397,563
23/12/2018,226767.6606,183664.7976,997,49715688.93,2.42,117423,0,443.6487054,0.20259301,710,139584.871,2163,1.891840469,0.0001,2991566,568
24/12/2018,241338.476,214747.0926,1134,43129499.07,2.1,337862,0,453.0011383,0.66734681,1168,122234.2807,2260,4.6748793,0.0001,3261228,580
25/12/2018,34632.07756,30673.54051,890,39773203.71,1.94,109486,0,441.3904149,0.17839198,689,120731.8772,1749,1.969130128,0.0001,2648017,565
26/12/2018,37202.37312,31563.81415,818,36765362.17,1.79,51016,0,450.7750156,0.0728661,601,115913.0101,2116,1.450318072,0.0001,2323062,577
27/12/2018,115835.4364,25507.96698,890,36543469.04,1.78,83463,0,439.7254211,0.75793774,577,117821.9908,1282,1.394484396,0.0001,3012859,563
28/12/2018,30525.05583,21802.15866,892,33855916.75,1.65,87385,0,457.0162113,0.27724011,656,118253.7416,2071,1.295538156,0.0001,2635165,585
29/12/2018,190894.6842,40283.64978,869,33414001.15,1.63,66183,0,437.4918041,0.07792653,589,115038.7093,2115,1.293235447,0.0001,2558977,560
30/12/2018,41411.32355,34165.41115,1013,35415445.96,1.73,55137,0,452.322925,0.13774083,726,108533.598,2608,1.36398518,0.0001,3846454,579
31/12/2018,294979.7019,290189.581,822,37366323.45,1.82,104845,0,430.4581799,0.14217619,648,122565.3947,1428,2.815121345,0.0001,3306347,551
1/01/2019,37407.07622,35499.71183,984,33681702,1.64,57159,0,452.3284106,0.10500739,515,123023.4079,1674,1.281428022,0.0001,3060336,579
2/01/2019,67821.1442,57519.00777,1101,33869779.82,1.65,51963,0,453.8840306,0.20052414,796,115572.7328,1969,1.311802256,0.0001,2854581,581
3/01/2019,43605.41505,32039.0672,1107,34458664.39,1.68,44762,0,442.1730054,0.16321379,672,113214.0348,2203,1.312332,0.0001,2917402,566
4/01/2019,154677.5344,61207.20187,1343,33628154,1.64,34248,0,442.0725082,0.29676672,830,103176.1088,1986,1.281086,0.0001,3322641,566
5/01/2019,51365.55349,43362.27279,1256,33472369.93,1.63,45626,0,437.4879088,0.15641314,744,88696.80299,2455,1.2732745,0.0001,3604306,560
6/01/2019,13081.69039,11625.93051,1204,32983788.5,1.61,37448,0,453.90625,0.08194564,825,90202.58355,3997,1.252031038,0.0001,2690907,581
7/01/2019,33932.20626,33470.82351,1122,33452879.92,1.63,37403,0,449.21875,0.07095712,782,92061.29362,3140,1.2732745,0.0001,3005116,575
8/01/2019,78771.04513,61997.5435,1196,31366258.11,1.53,47216,0,442.96875,0.08576778,975,84846.86273,3358,1.190232013,0.0001,2806160,567
9/01/2019,561735.003,556218.176,1126,30422200.41,1.48,33364,0,433.59375,0.10447863,855,87658.39202,3185,1.156102,0.0001,3603284,555
10/01/2019,170255.6988,148829.9835,1123,30194098.67,1.47,85472,0,455.46875,0.23171426,767,83461.08658,3293,1.148300628,0.0001,2745276,583
11/01/2019,122415.5913,114130.5761,1261,25955852.17,1.26,55835,0,442.96875,0.10451246,704,76365.94242,3401,0.984249,0.0001,3297336,567
12/01/2019,15907.99953,14003.43273,1098,26117122.91,1.27,33840,0,449.9934321,0.19219678,647,78498.96233,3022,0.9919335,0.0001,2925946,576
13/01/2019,76056.32373,50287.83308,963,25533235.12,1.24,46599,0,441.4061334,0.19423784,652,96527.05527,2379,0.969135367,0.0001,2556906,565
14/01/2019,159081.1134,47785.80449,1023,24170983.23,1.18,36881,0,448.4352829,0.3453299,716,93497.24747,2522,0.921760469,0.0001,2901321,574
15/01/2019,67361.04397,66231.65229,966,27193092.09,1.32,27400,0,449.2153321,0.35562112,711,85711.75496,2599,1.034087908,0.0001,2727152,575
16/01/2019,199713.1384,196755.5292,1068,26179968,1.28,49968,0,442.1797327,0.25227799,716,84361.23439,2961,1.00528736,0.0001,3372359,566
17/01/2019,18515.77515,17589.87303,999,28507166.05,1.39,25329,0,450.7722302,0.19918877,685,92179.82452,2113,1.092427507,0.0001,2817220,577
18/01/2019,78142.28036,60383.32471,1092,27464462.3,1.34,48948,0,453.1236882,0.10341572,802,91627.52643,2084,1.046875,0.0001,3635437,580
19/01/2019,28012.26948,22916.81611,980,28238271.53,1.38,29362,0,439.0609139,0.33199877,697,97864.5915,2266,1.078125,0.0001,2721661,562
20/01/2019,191495.6892,132352.5242,939,28785256.82,1.4,22245,0,452.3422463,0.33298799,727,99551.7556,2188,1.139220334,0.0001,2804065,579
21/01/2019,51474.27011,44159.56025,759,27049531,1.32,41291,0,438.2804873,0.08912146,479,107848.4566,1292,1.031514,0.0001,2307678,561
22/01/2019,87239.7152,44149.1953,956,27141169,1.32,75472,0,450.7791055,0.15098328,627,94741.2672,1872,1.037241401,0.0001,2620360,577
23/01/2019,381382.6372,206905.3273,975,24424137.6,1.19,116399,0,447.6499095,0.20317164,766,97873.41287,2002,0.994457308,0.0001,2777604,573
24/01/2019,105777.2468,78710.45979,935,19757854.93,0.958236,33169,0,453.1212852,0.1419131,651,93228.19549,1578,0.759466088,0.0001,3014881,580
25/01/2019,105239.4094,68459.63901,989,21140233.37,1.03,124291,0,435.1533891,0.12185412,621,88395.45541,1595,0.804814396,0.0001,2777006,557
26/01/2019,151117.7516,85150.0972,1219,19086567.45,0.929941,64544,0,449.9951177,0.19045722,708,84230.44608,2014,0.726516406,0.0001,2939713,576
27/01/2019,56743.20589,51825.40603,1110,18160043.17,0.884799,54527,0,447.6413558,0.30397689,941,86366.83281,1698,0.700813427,0.0001,2879507,573
28/01/2019,62127.75505,49192.06706,1221,18256011.01,0.889475,61165,0,439.8314227,0.41846732,1307,85157.64681,1701,0.712258349,0.0001,3460696,563
29/01/2019,69956.05245,41895.25448,1141,16988987.39,0.827742,33119,0,448.2911186,0.38893359,957,80140.39577,1993,0.65391618,0.0001,3089367,574
30/01/2019,25339.1143,22144.8503,1218,16826532.15,0.819827,36382,0,447.6451458,0.30835403,900,87549.00424,2165,0.640571826,0.0001,4366367,573
31/01/2019,37895.74687,36780.76839,1088,18004970.49,0.877243,31115,0,445.2582317,0.4255806,881,87439.96101,2034,0.685657515,0.0001,3299619,570
1/02/2019,28047.16443,16753.60202,1174,17400495.08,0.847792,42443,0,461.474191,0.49065099,834,90016.1276,1693,0.662802048,0.0001,4026485,591
2/02/2019,20957.81738,17609.45286,1118,18192600.76,0.886385,20045,0,441.3426722,0.80476965,836,95935.70742,1668,0.692789909,0.0001,3314042,565
3/02/2019,45818.95137,27324.7309,1174,18221039.99,0.887771,18176,0,440.6098554,0.35323914,837,93613.04427,1766,0.693736485,0.0001,3334766,564
4/02/2019,76425.83098,60015.61075,1128,17664498.23,0.860655,29851,0,445.2389653,0.2352926,785,83980.22928,1485,0.672386719,0.0001,2843441,570
5/02/2019,53594.88052,51058.22652,1121,17808080.32,0.87096,53908,0,450.7579265,0.26958604,808,87239.95193,1746,0.680611692,0.0001,3006408,577
6/02/2019,72592.5711,49945.29475,1142,21549119.34,1.05,78041,0,450.6866522,0.38462373,798,105578.7555,1619,0.82031796,0.0001,3112009,577
7/02/2019,68711.2483,62391.36169,1089,23271073,1.13,35889,0,450.6784825,0.80441809,693,106175.1696,1647,0.883041065,0.0001,3898669,577
8/02/2019,66768.88608,48065.63956,1142,23296254.32,1.14,54622,0,435.8873687,0.24355836,832,103142.4588,1631,0.890745715,0.0001,3566786,558
9/02/2019,44949.88387,32453.18619,1229,22581707.5,1.1,26955,0,453.0173144,0.35152985,960,99273.73167,1078,0.867276586,0.0001,4003808,580
10/02/2019,127743.2466,86106.35527,1642,22961860.55,1.12,34337,0,446.0290563,0.51809233,1305,101246.0169,1204,0.874888,0.0001,3614529,571
11/02/2019,254473.4479,172870.6763,1390,23808813.39,1.16,45943,0,450.7579241,0.35134862,1094,97001.90089,1156,0.906543341,0.0001,3953818,577
12/02/2019,148375.1475,102982.0951,1297,23668040.79,1.15,63048,0,444.4932712,0.27903019,1207,97575.67705,1237,0.901632097,0.0001,4024207,569
13/02/2019,448476.7856,345542.5238,1427,28483846.19,1.39,149853,0,452.266187,1.05082468,1456,114003.2817,1315,2.160876625,0.0001,4020326,579
14/02/2019,911399.0263,777283.6543,1392,29946107.59,1.46,70863,0,449.0217581,0.92828124,1311,115510.8172,1313,1.467931114,0.0001,5991061,575
15/02/2019,293979.557,190677.308,1527,27800455.91,1.35,40761,0,438.2365255,0.61991305,2157,97848.59923,1416,2.109713796,0.0001,5225312,561
16/02/2019,134379.9333,90209.88913,1657,27332285.6,1.33,50370,0,445.2842713,2.40976744,1767,97641.91535,1625,2.075526779,0.0001,5178376,570
17/02/2019,136852.1472,90325.01295,1208,24144803.4,1.18,70379,0,446.8672363,0.32095964,881,92731.14413,1118,0.928832327,0.0001,3186740,572
18/02/2019,207058.3765,110415.1201,1050,28348525.51,1.38,46858,0,447.6529368,0.11352542,680,106178.6066,1429,1.078125,0.0001,2724832,573
19/02/2019,123125.3852,112496.8926,1058,29392274.62,1.43,47346,0,456.2424931,0.22799707,644,104805.719,1384,1.1171875,0.0001,2888191,584
20/02/2019,55459.46484,23156.31791,1154,29565509.96,1.44,46335,0,436.7086336,0.19243211,702,104761.2136,1376,1.124856,0.0001,3054901,559
21/02/2019,28967.08748,20860.09427,1081,29859669.76,1.45,27943,0,449.2136013,0.22664428,634,100720.9701,1589,1.132670777,0.0001,3186411,575
22/02/2019,37539.41854,31485.75641,999,29643931.91,1.44,35533,0,447.6526071,0.09313343,598,105494.161,1369,1.125005386,0.0001,3067558,573
23/02/2019,18590.50858,15084.73524,1031,28910955.42,1.41,43317,0,1537.610496,-1079.700284,581,94152.10409,1365,1.1015625,0.0001,2713460,586
24/02/2019,108626.4719,70747.59472,505,27808743.03,1.36,60703,0,396.09375,0.05950168,495,117845.6553,691,1.07284824,0.0001,1560365,507
25/02/2019,8341.695802,6878.451305,1206,23810311.08,1.15,31074,0,447.65625,0.08944047,626,75398.36931,1837,0.8983225,0.0001,2924626,573
26/02/2019,7740.439712,4209.655627,1134,24752107.45,1.2,68376,0,443.75,0.08488126,587,79182.24524,1925,0.93396282,0.0001,2725911,568
27/02/2019,6284.373885,3218.362463,1176,28370764.36,1.37,50489,0,450,0.14058771,644,82339.29682,2397,1.0700385,0.0001,2871609,576
28/02/2019,32297.67564,23214.15571,1090,27447283.66,1.33,27625,0,439.84375,0.1590868,661,84998.79613,2196,1.0390625,0.0001,2710142,563
1/03/2019,8974.188055,7049.646032,1192,26906375.64,1.3,22008,0,456.25,0.11467084,657,85770.83618,2795,1.015625,0.0001,2921789,584
2/03/2019,270525.1868,269468.0368,1265,27410635,1.33,18090,0,448.4375,0.1007583,607,84263.49675,2386,1.0387965,0.0001,3230999,574
3/03/2019,19788.67342,18161.34641,1138,26762137.6,1.3,25391,0,444.53125,0.08683821,640,87298.27325,2538,1.015625,0.0001,2873858,569
4/03/2019,58426.71385,37273.43394,1191,26589563.85,1.29,29419,0,452.34375,0.15161453,724,85401.38343,2441,1.010628518,0.0001,2733670,579
5/03/2019,238838.8972,122570.1968,1231,24712750.24,1.2,8503,0,442.1875,0.25157121,713,95156.4839,2556,0.93774,0.0001,2840763,566
6/03/2019,148163.6018,109752.3685,1255,25123771.05,1.22,11817,0,453.125,0.1267448,715,94132.89682,2530,0.953125,0.0001,2825143,580
7/03/2019,67119.11482,54261.63579,1233,22913794.36,1.11,14072,0,432.03125,0.12000356,632,93926.51884,2493,0.866970872,0.0001,2786152,553
8/03/2019,861196.3143,327836.2872,1293,18602839.79,0.901146,8406,0,463.28125,0.33853565,869,103465.8052,2636,0.711066634,0.0001,3278241,593
9/03/2019,325729.0602,205011.0019,866,16789133.59,0.813273,18490,0,387.5,0.17929285,618,86160.64793,1161,0.812866364,0.0001,2147615,496
10/03/2019,265446.3017,173557.3997,1037,16144348.23,0.782023,24631,0,439.0625,0.35136434,747,69241.59497,1215,0.792464532,0.0001,2621148,562
11/03/2019,66414.77148,41623.88466,1009,14587595.45,0.706599,15583,0,453.125,0.33600531,726,65785.5244,1078,0.563046863,0.0001,2602910,580
12/03/2019,105610.6272,65216.29621,1088,12621533.64,0.611353,15947,0,444.53125,0.17377644,752,67663.28016,979,0.478094797,0.0001,2536193,569
13/03/2019,183720.4101,182760.7286,1004,13146662.66,0.636775,16751,0,441.40625,0.11891164,671,66406.53665,884,0.497544146,0.0001,2486034,565
14/03/2019,283114.5144,251351.7424,894,12559684.19,0.608331,10975,0,449.9992733,0.11917237,550,62524.45112,732,0.475321976,0.0001,2425630,576
15/03/2019,136281.2431,135381.3911,851,13126743.46,0.635783,8948,0,432.0234375,0.10419306,587,62105.99349,820,0.499458676,0.0001,2353371,553
16/03/2019,12538.60882,11562.54454,915,12837074.04,0.62174,15566,0,450.7765625,0.09813659,532,59000.61963,709,0.485858723,0.0001,2484638,577
17/03/2019,138830.1403,127845.6087,833,11870646.43,0.57492,10652,0,447.584375,0.09858188,588,61734.96892,630,0.455792195,0.0001,2263316,573
18/03/2019,733513.9258,730590.4852,829,13229933.4,0.640739,8687,0,453.103125,0.30308953,553,61380.00889,704,0.506505474,0.0001,2453130,580
19/03/2019,493219.3418,377760.3218,854,11666168.93,0.564992,474531,0,438.2776767,0.10005575,797,66417.37941,641,0.450209593,0.0001,2328992,561
20/03/2019,181420.8179,115052.1941,797,8488599.866,0.411094,18044,0,443.75,0.09995697,557,57406.77612,554,0.411011781,0.0001,2294355,568
21/03/2019,103268.4208,101650.6346,830,9442958.497,0.457303,42538,0,446.875,0.13946187,489,58510.86817,590,0.360885931,0.0001,2345843,572
22/03/2019,347943.0389,179421.7888,861,8126870.058,0.393559,12069,0,450,0.09537757,571,61223.33862,738,0.311351727,0.0001,2380003,576
23/03/2019,246818.3293,183894.9895,815,8071663.162,0.390877,12378,0,436.71875,0.09913072,1622,57561.35396,1739,0.30878409,0.0001,2791560,559
24/03/2019,16918.3505,12713.76685,807,7785946.507,0.377033,12973,0,445.3125,0.10903075,558,54893.02817,642,0.297711331,0.0001,2505389,570
25/03/2019,106845.4946,103930.2772,862,6482275.689,0.313896,12512,0,450.78125,0.09583092,588,54360.54081,671,0.24526264,0.0001,2479324,577
26/03/2019,89011.18192,82577.08831,779,5783435.442,0.280049,8182,0,450,0.07474731,476,56937.91214,723,0.22103824,0.0001,2298544,576
27/03/2019,43806.44408,43117.70428,835,6533161.921,0.316346,10109,0,441.40625,0.10406749,444,53150.8052,767,0.247178412,0.0001,2443202,565
28/03/2019,14728.897,13265.44166,707,6098830.759,0.295309,3986,0,446.875,0.0672874,402,55384.18869,502,0.235120333,0.0001,2208455,572
29/03/2019,86609.42959,85478.79878,814,6618667.953,0.320473,7348,0,442.96875,0.09578949,441,57851.65208,508,0.250401579,0.0001,2459043,567
30/03/2019,119861.6979,119653.9869,838,6579283.409,0.318559,7824,0,446.09375,0.08529816,448,57566.42225,527,0.248970793,0.0001,2461412,571
31/03/2019,205926.2146,202944.8773,806,6747006.279,0.326673,5260,0,443.75,0.0657931,497,53961.20304,629,0.257797095,0.0001,2317882,568
1/04/2019,51895.33692,48862.92479,869,7057294.655,0.341689,9957,0,447.65625,0.08502346,478,50473.79085,679,0.2669787,0.0001,2496026,573
2/04/2019,106482.4838,58354.173,878,8356610.554,0.404589,13154,0,435.9375,0.08881933,580,49993.03772,1002,0.316085937,0.0001,2682695,558
3/04/2019,147977.6869,107588.2709,929,8316751.331,0.40265,20869,0,453.90625,0.10016832,605,43888.62391,947,0.314632985,0.0001,2498838,581
4/04/2019,8441.530466,8380.591519,780,8805995.488,0.426327,16217,0,446.875,0.06678206,481,55008.56149,586,0.33315598,0.0001,2396238,572
5/04/2019,9409.265643,7218.162461,796,8747803.084,0.423509,12142,0,449.21875,0.06432664,479,56599.69941,541,0.330866406,0.0001,2469249,575
6/04/2019,16290.88219,14606.25001,682,9203615.172,0.445577,14039,0,452.34375,0.06858793,449,64842.65138,472,0.351643023,0.0001,2255208,579
7/04/2019,7979.331721,7461.08274,735,10529641.85,0.509774,123199,0,438.28125,0.07068157,405,64691.57017,479,0.398319087,0.0001,2323743,561
8/04/2019,7952.279166,6089.742792,786,9324254.1,0.451417,17601,0,425,0.07214459,511,44606.44711,679,0.353015186,0.0001,2215395,544
9/04/2019,14146.39887,11184.23818,1170,12728125.89,0.616209,17998,0,446.875,0.08725949,738,33042.18507,1461,0.481350274,0.0001,2537150,572
10/04/2019,6322.751916,5679.223801,1103,12370238.24,0.598883,19270,0,460.15625,0.20055508,725,36112.58338,1650,0.467878697,0.0001,2720843,589
11/04/2019,1607186.657,623837.2151,2261,12619867.25,0.610968,19055,0,438.28125,0.07330213,2256,37165.07748,2805,265.160043,2.26E-06,4060661,561
12/04/2019,308921.4105,131306.4065,1201,10322473.42,0.499744,124957,0,440.625,0.05514798,925,31296.54842,2150,2.342613522,5.66E-06,2267532,564
13/04/2019,18474.5954,16175.13952,987,12971737.56,0.628003,159694,0,461.71875,0.07266845,518,36156.91003,2106,0.498149281,0.0001,2573310,591
14/04/2019,4735.466308,4192.396166,920,9626137.989,0.466032,8914,0,447.65625,0.06839475,420,48961.37639,1692,0.367991823,0.0001,2537352,573
15/04/2019,1405842.303,447398.3172,2385,2331478.197,0.498746,25866,0,438.28125,0.06596686,2115,39991.4303,2839,206.3921816,2.26E-06,2705266,561
16/04/2019,4099174.965,389683.7804,3591,2292836.397,0.490433,16662,0,440.625,0.08338324,3058,36766.53117,4081,434.5499957,2.26E-06,3342863,564
17/04/2019,5148043.773,439697.2345,3219,2112349.043,0.451783,18246,0,457.78125,0.08643203,2859,29298.0901,3310,760.8023028,2.26E-06,2989628,586
18/04/2019,5423392.723,382209.2797,3312,1916351.082,0.409824,23228,0,446.09375,0.06429369,2946,29521.88332,3659,1152.629594,2.26E-06,2853852,571
19/04/2019,4683966.35,313224.3307,3117,1694785.386,0.362406,13829,0,429.640625,0.07585327,2656,25009.50058,3426,1148.790315,2.26E-06,2926750,550
20/04/2019,2921912.962,69625.46465,2129,1636622.163,0.349938,238225,0,437.2578125,0.1210611,1994,26093.26965,2567,1146.046591,2.26E-06,2269338,560
21/04/2019,123617.6396,7905.351979,962,1643253.071,0.351322,252287,0,439.0625,0.05611805,639,28437.20961,1677,0.541009338,0.0001,2247983,562
22/04/2019,1947.049942,1527.0379,1155,946999.1233,0.202446,40827,0,450.78125,0.1879924,512,22308.65501,2308,0.158140693,0.0001,3083289,577
23/04/2019,127200.5423,21710.0351,934,1881067.284,0.402089,220442,0,462.3234375,0.06731816,556,33837.18758,1771,0.316363058,0.0001,2577960,592
24/04/2019,68260.11802,8623.038072,561,1193352.645,0.255062,91637,0,428.721875,0.03746668,384,31540.18431,623,0.39449897,0.0001,1800757,549
25/04/2019,61881.97067,3834.185204,1178,852158.1899,0.182119,28578,0,453.9046875,0.10049814,558,27096.40978,1138,0.142693546,0.0001,2889137,581
26/04/2019,21340.36855,1904.355542,923,1104111.31,0.235942,96614,0,450,0.06595987,476,24518.80367,1311,0.185726566,0.0001,2514308,576
27/04/2019,3476.639198,2069.455775,1124,1238171.851,0.264565,110495,0,442.96875,0.1155734,415,27603.36471,1182,0.205657949,0.0001,3083460,567
28/04/2019,5874.924688,1247.020152,1165,1003234.388,0.214344,15506,0,460.73125,0.08338117,534,28572.66054,1063,0.166597534,0.0001,2942156,590
29/04/2019,14115.8826,9307.68354,373,1168619.447,0.249656,214212,0,437.8203125,0.03109322,265,31472.81991,286,0.386154207,0.0001,1621185,561
30/04/2019,8412.829649,6965.981124,554,1327585.224,0.28359,125782,0,444.378125,0.05217133,338,27139.72151,646,0.223541082,0.0001,1836229,569
