date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
9/02/2014,55753.8173,32384.8962,8516,470855.4156,0.001002,10833,0,11600000,31.56536218,10043,17.62487404,8398,4.396430406,0,2911938,1450
10/02/2014,41764.93683,24042.90963,6627,441198.0321,0.000922,11933,0,8848000,21.22549271,7999,18.25377655,6522,4.529577872,0,2230920,1106
11/02/2014,32458.04267,19530.71952,5983,397162.5122,0.000814,9887,0,9088000,21.3509783,7225,12.314524,5908,3.931154798,0,2121104,1136
12/02/2014,46130.82095,31327.64177,7603,373776.8895,0.00075,6811,0,10992000,33.97024987,8920,11.30645757,7562,3.35560168,0,2793965,1374
13/02/2014,43697.3371,35720.58232,4866,354702.3646,0.000696,12022,0,10640000,20.16315742,6382,12.29421661,4802,3.741740645,0,2145663,1330
14/02/2014,32871.90699,23912.41041,5218,374363.1818,0.00072,5174,0,10944000,15.07988822,6472,15.7049642,5141,3.90742838,0,1874900,1368
15/02/2014,34649.6101,29150.4902,4081,372072.913,0.000702,8748,0,10120000,17.17973035,5491,16.96193708,4709,3.46684358,0,1865653,1265
16/02/2014,26694.09207,20439.0797,4581,322935.634,0.000598,5770,0,9952000,16.27698623,5944,13.76663863,5574,3.229385659,0,2018240,1244
17/02/2014,26661.39966,21600.22841,4174,335433.0422,0.000609,6797,0,10144000,12.06885934,5463,14.54140749,4892,3.000463887,0,1852690,1268
18/02/2014,14152.44746,10429.65488,3093,279096.0181,0.000499,4900,0,8688000,12.92599395,4337,11.19580079,4370,2.731857685,0,1485608,1086
19/02/2014,14807.35082,12273.69757,2625,250096.3577,0.000441,3754,0,8576000,19.39829148,3828,11.48810621,3421,2.379873738,0,1576073,1072
20/02/2014,15726.92133,11511.02065,3627,236883.4387,0.000409,4076,0,11408000,11.31988866,4817,9.534840485,4834,2.318038654,0,1867069,1426
21/02/2014,8180.336494,6410.434626,2307,215641.1387,0.000367,4896,0,8640000,10.2419329,3346,12.54418545,3467,1.962757057,0,1451997,1080
22/02/2014,7906.447166,5950.480705,2686,206721.6923,0.000346,3748,0,9640000,12.79074691,3826,9.796953745,4103,1.817236923,0,1622323,1205
23/02/2014,11071.4077,8682.704561,2982,208967.376,0.000343,2152,0,11312000,20.32835401,4140,9.512936866,4103,1.930123287,0,2079326,1414
24/02/2014,16898.43905,12721.38914,3545,227602.8198,0.000367,1230,0,10968000,21.04014545,4736,9.805099314,4705,2.122325579,0,2105065,1371
25/02/2014,10357.61467,7533.062177,3627,208093.9286,0.00033,1633,0,11008000,19.78475559,5015,10.18523113,4869,1.805716587,0,1978644,1376
26/02/2014,13443.27728,11217.49773,3206,196838.0225,0.000307,4272,0,11272000,17.6531349,4570,9.80970553,4477,1.669741538,0,1921967,1409
27/02/2014,32519.08813,29235.12975,3702,230750.0915,0.000353,25378,0,11640000,39.28276735,5832,11.8907463,4494,2.110826595,0,3227950,1455
28/02/2014,26655.93783,20307.95338,3568,317589.0382,0.000478,19334,0,11022000,29.48728504,5255,14.69387653,4683,2.616376689,0,2502706,1378
1/03/2014,14758.48347,12459.47717,2782,265012,0.000394,4566,0,8580880,11.04172488,4098,12.93381073,3972,1.995601636,0,1534621,1078
2/03/2014,9160.20451,7280.109791,2636,267904.8054,0.000393,3116,0,8501280,8.50153541,3704,14.2128557,3715,2.065867926,0,1424549,1068
3/03/2014,8917.824779,7636.409053,2102,214422.6784,0.000311,8411,0,7442600,11.96951065,3241,17.18604013,3096,1.617407786,0,1415675,935
4/03/2014,8413.837751,6907.782836,2503,257980.5036,0.00037,2646,0,8238600,7.31015454,3539,11.58742723,3275,1.725884102,0,1325306,1035
5/03/2014,7525.849699,6309.116939,2451,198804.457,0.000282,4396,0,7856520,15.9358206,3485,10.39931651,2904,1.40950767,0,1696220,987
6/03/2014,10867.50805,8782.016852,2698,289415.6226,0.000406,6790,0,8525160,30.56806917,3868,13.24671904,3520,2.099294283,0,2233677,1071
7/03/2014,9012.11583,7433.963088,2492,254144,0.000352,4074,0,8716200,11.17102079,3866,12.35773965,3271,1.764086707,0,1560449,1095
8/03/2014,8476.635663,7080.997753,2377,232593.6036,0.000318,4273,0,8636600,13.2616248,3892,12.4221991,3265,1.571280978,0,1630281,1085
9/03/2014,13717.62387,9579.275924,2498,249145.8506,0.000337,2842,0,8079400,15.2506616,3877,14.336006,3387,1.645055813,0,1685552,1015
10/03/2014,10247.77769,8594.132291,2624,230418.7586,0.000308,1239,0,8548443,109.1433953,3844,13.58057475,3561,1.528864422,0,1482483,1076
11/03/2014,9374.029503,7892.550697,2599,234905.2245,0.000312,4146,0,8078604,8.76315079,3705,13.74698518,3504,1.521299965,0,1328603,1020
12/03/2014,12672.16264,11128.45416,2833,214888.7404,0.000281,11473,0,8569656.4,8.40451659,3964,13.17211927,4135,1.532946827,0,1398976,1082
13/03/2014,33868.42586,30586.66668,3042,262825.4214,0.00034,30981,0,8308289.8,40.7603214,5234,18.41554499,4090,1.765776951,0,2884999,1049
14/03/2014,81532.98674,73852.48922,2609,332985.1413,0.000427,59081,0,7175701.2,107.4846736,5256,26.94904552,3409,2.583470466,0,4898018,906
15/03/2014,45266.54167,40324.4901,1960,438038.5151,0.000557,22971,0,6415361.98,27.68710789,3756,25.42667181,2538,2.779908801,0,1911735,810
16/03/2014,27446.25019,24890.78373,1778,325955.0505,0.000411,14590,0,6090633.78,16.56145932,3370,20.84519055,2607,1.643969951,0,1232918,769
17/03/2014,24554.32318,23814.65614,1720,348395.0541,0.000436,11073,0,5845107.58,10.24322233,2896,20.67772441,2130,2.123219999,0,1095099,738
18/03/2014,13893.24271,12159.9694,1973,286094.0317,0.000356,6369,0,6320319.6,11.33556772,3063,16.23949602,2523,1.895184194,0,1285993,798
19/03/2014,9681.644118,8713.520622,1774,254702.9929,0.000314,5024,0,6090633.8,9.04759151,2797,15.18809087,2289,1.648040809,0,1087374,769
20/03/2014,6796.307377,6115.595304,1826,230141.5116,0.000282,3176,0,6470803.4,8.36350858,2770,15.5246204,2360,1.255557063,0,988855,817
21/03/2014,4498.417418,4117.969194,1381,211149.7835,0.000257,2348,0,5425337,7.7826157,2416,15.13943334,1650,1.178626525,0,848937,685
22/03/2014,5519.319653,5026.309366,1511,210726.9004,0.000254,2428,0,5462165.93,10.15947704,2525,14.56414223,1930,1.137920707,0,984208,692
23/03/2014,7103.415993,6778.742049,1228,209614.2632,0.000252,3672,0,5098747.533,7.77641081,2160,14.1583945,1577,1.191905454,0,852546,647
24/03/2014,3528.781282,3255.950651,1138,191349.9344,0.000228,2145,0,5067225.157,12.47058382,1983,13.16296769,1415,1.08411451,0,787793,643
25/03/2014,5222.808145,4850.151448,1371,206637.8538,0.000245,2183,0,6375404.591,4.49,2142,12.59124221,1617,1.427032443,0,714736,809
26/03/2014,11159.3363,10321.12472,1889,180216.96,0.000212,2363,0,6997971.872,9.23084601,2923,11.99613584,2199,1.280658221,0,1208594,888
27/03/2014,5114.813853,4542.435905,2034,165390.2913,0.000192,1831,0,7328957.03,6.97038736,2883,10.15682564,2413,0.952588063,0,1113777,930
28/03/2014,5075.66979,4660.991491,1937,90694.85915,0.000105,4056,0,7470807.852,9.94,3049,9.29368202,2387,0.602946118,0,1149308,948
29/03/2014,3960.119242,3444.272086,1950,125954.7097,0.000144,1987,0,8038210.92,5.62,2694,8.844832536,2280,0.745565338,0,1057780,1020
30/03/2014,3869.376839,3020.24116,1870,104324.5738,0.000118,1274,0,7076777.902,11.36881832,2794,9.002817973,2166,0.59896576,0,1102049,898
31/03/2014,2845.238421,2535.991649,1922,109032.9107,0.000123,1318,0,7920001.635,5.51000194,2594,8.465131392,2171,0.61683069,0,918042,1005
1/04/2014,3331.611937,3011.909264,1865,100786.2154,0.000112,2242,0,7226508.683,12.491,2736,9.361329139,1868,0.653768966,0,1134158,917
2/04/2014,3196.196358,2718.33664,2096,118868.4643,0.000131,907,0,7727872.991,8.392,2849,8.964022206,2149,0.689176569,0,1069850,981
3/04/2014,2500.202609,2100.837239,1969,102034.5649,0.000112,1093,0,7715736.869,7.79080447,2638,9.393674014,2232,0.513813045,0,960075,984
4/04/2014,3736.184644,3149.879326,2037,120301.6667,0.000131,1517,0,7739260.457,15.10751688,2742,9.799388667,2316,0.688425263,0,1321476,987
5/04/2014,2831.666802,2238.583084,2014,130627.7518,0.000141,2279,0,7433453.813,6.98341156,2725,9.255940338,2571,0.66227116,0,1014686,948
6/04/2014,3297.661573,2858.945064,1977,127714.0274,0.000137,1648,0,7998019.925,4.68046236,2666,9.84220325,2640,0.625625027,0,971886,1020
7/04/2014,6289.580364,5648.663772,2182,137390.3582,0.000146,6501,0,7621641.437,10.31535642,2981,13.57945183,2498,0.739374543,0,1403326,972
8/04/2014,4951.865482,4271.854196,1612,190262.6374,0.0002,5849,0,7229582.557,11.97256729,2249,15.64935534,1779,1.033924385,0,973040,922
9/04/2014,3935.450536,3563.086039,1079,174189.2414,0.000182,7696,0,5214395.283,6.1608624,1719,17.10092322,1094,1.066419453,0,626492,665
10/04/2014,4968.33087,4752.012279,1071,195075.9021,0.000203,4495,0,5010524.247,6.04798425,1723,17.06048649,1172,1.003651961,0,669423,639
11/04/2014,3998.769386,3887.501923,1007,138304.9622,0.000143,5266,0,4947794.679,6.73094946,1589,16.42529894,1166,0.732801324,0,653248,631
12/04/2014,3002.66764,2596.632927,1048,179308.866,0.000185,5530,0,5457472.399,7.8000003,1674,17.2526709,1141,0.934428444,0,688378,696
13/04/2014,3248.370675,3094.326703,972,188957.1149,0.000194,2616,0,5041888.991,6.16089084,1512,16.76353619,1019,0.953834734,0,663586,643
14/04/2014,3087.403924,2927.469654,872,170799.1066,0.000174,6632,0,4728241.151,3.66259681,1384,16.24933285,925,1.011592165,0,552765,603
15/04/2014,6467.974305,6245.896659,986,193915.866,0.000197,8299,0,5028206.044,12.70075902,1610,16.64104001,1099,1.114412137,0,838129,643
16/04/2014,4970.607553,4751.809965,1071,208931.5606,0.000211,5852,0,5617432.778,5.64083811,1610,14.37535405,1127,1.027144488,0,705224,720
17/04/2014,3544.568753,3140.722562,1140,197255.25,0.000198,1844,0,6288403.86,3.25969188,1685,11.73892145,1283,0.801543446,0,670325,806
18/04/2014,1748.772638,1444.932343,1008,176062.7836,0.000176,2878,0,5757868.638,2.78093575,1478,11.65894128,1120,0.8458257,0,590445,738
19/04/2014,2923.698614,2633.040624,1086,171384.4149,0.00017,3709,0,6444443.741,3.08062171,1623,10.93137489,1190,0.897254213,0,628181,826
20/04/2014,3573.657945,3408.528762,904,190895.2,0.000188,4166,0,5555016.897,9.59591971,1361,11.31281831,973,1.019621068,0,893821,712
21/04/2014,3662.830385,3404.594913,887,210617.3886,0.000206,3159,0,5430185.057,4.52217708,1356,12.58672656,908,1.034517662,0,611130,696
22/04/2014,10649.17106,6760.91151,786,198544.3687,0.000194,2460,0,4790421.875,3.89658354,1167,13.38665539,809,0.91265545,0,531195,614
23/04/2014,11966.07187,7212.366072,779,184998.6829,0.000179,4048,0,5266343.267,6.73008078,1217,12.41300101,747,0.98432708,0,718072,675
24/04/2014,6695.145433,4108.806159,854,169732.3721,0.000164,1620,0,5079095.486,4.01878468,1191,11.56113707,800,0.70970494,0,496224,651
25/04/2014,4818.173709,4158.161768,945,179311.1467,0.000172,1808,0,5344363.167,69.06045229,1277,12.41610835,899,0.793346699,0,1085957,685
26/04/2014,4201.369637,3960.643899,641,156726.0417,0.00015,2557,0,5032283.566,5.6000209,1006,12.67539431,595,0.931036446,0,634425,645
27/04/2014,3702.703381,3387.107896,987,150080.1374,0.000143,1874,0,5734462.668,3.90005291,1243,11.6270163,906,0.776903437,0,590903,735
28/04/2014,6024.071549,5935.184661,918,135910.1642,0.000129,2483,0,5453591.027,1.54005574,1197,11.74649289,816,0.583608434,0,454624,699
29/04/2014,6610.738064,6057.406611,828,141134.4339,0.000133,22739,0,4841444.19,4.83003073,1292,14.12498991,780,0.819365558,0,597771,621
30/04/2014,17461.55024,16215.61136,853,257742.9643,0.000242,32209,0,3912541.958,19.36013109,1707,24.21544601,835,1.623626043,0,1049430,504
1/05/2014,22308.71154,20841.93319,752,353408.7,0.000331,54075,0,2802435.707,38.32012179,1467,33.59583199,706,2.007831299,0,585825,361
2/05/2014,6907.727219,6273.653302,869,352320.1597,0.000329,11027,0,3516629.974,5.37901084,1376,35.23567989,859,1.22261098,0,430582,453
3/05/2014,4795.573591,4659.384574,646,310006.8766,0.000288,11451,0,3182821.731,3.18003094,1107,33.67195428,649,1.209611114,0,326599,410
4/05/2014,4610.082072,4212.501033,692,254134.5047,0.000236,5573,0,3345844.412,3.23079787,1139,28.4942289,683,1.011317592,0,344264,431
5/05/2014,2778.624997,2638.17547,655,231072.5429,0.000213,5860,0,3369133.332,2.99004096,1070,26.74446713,681,1.066615081,0,346837,434
6/05/2014,2995.586619,2679.073407,563,227696.068,0.00021,4972,0,3446763.033,5.97003066,979,28.00212001,574,1.044154188,0,476072,444
7/05/2014,4053.444205,3747.97406,524,239559.5349,0.00022,5375,0,3066377.13,4.04002116,915,26.73523334,559,1.144722702,0,288168,395
8/05/2014,2072.412404,1993.328262,612,234275.2174,0.000215,4148,0,3392422.293,3.14036224,969,24.1141122,614,0.942408554,0,319597,437
9/05/2014,1903.095493,1840.950735,544,226610.2059,0.000207,3622,0,2600598.325,4.09050771,922,25.61523312,525,1.052145746,0,284097,335
10/05/2014,2681.370353,2550.09606,694,224352.7579,0.000204,4789,0,3819386.197,2.58064278,1084,22.08883425,741,1.050804559,0,393364,492
11/05/2014,1393.688574,1374.583461,303,211059.267,0.000192,1241,0,2212449.321,1.4000308,608,23.71452385,314,1.04096425,0,182477,285
12/05/2014,4198.762835,4142.321541,440,210538,0.00019,3715,0,4836336.587,1.99003086,759,25.51781185,421,1.243790165,0,315908,623
13/05/2014,6184.695284,6149.425336,375,219316.6995,0.000198,6129,0,3633074.675,5.04128164,726,25.37143391,365,1.292279443,0,405766,468
14/05/2014,1967.75064,1905.310945,527,226681.4272,0.000203,3134,0,5247774.531,2.44811309,824,25.4533537,534,1.236056341,0,430496,676
15/05/2014,3981.553692,3912.127331,512,238849.5469,0.000213,3326,0,4976070.228,3.88134092,828,29.15925892,512,1.393134207,0,394575,641
16/05/2014,5521.112839,5419.175965,514,217866.9382,0.000194,15070,0,4727654.866,3.760041,892,30.53947311,545,1.167951037,0,392180,609
17/05/2014,4623.011067,4377.852039,395,323717.819,0.000287,6508,0,3516629.974,5.6000009,694,38.99497974,392,1.655157619,0,456724,453
18/05/2014,4847.97115,4789.429257,441,249810.75,0.000221,2561,0,4603447.184,4.69000108,734,31.56209842,412,1.070745579,0,487831,593
19/05/2014,9756.107318,7479.531791,360,236013.0341,0.000208,3281,0,3493341.034,5.8900709,662,33.16363004,331,1.215055038,0,434388,450
20/05/2014,2054.089352,2028.176019,355,233435.6335,0.000205,3504,0,3997119.626,5.4200111,602,33.78922259,330,1.083121217,0,408243,515
21/05/2014,1580.033085,1563.527045,326,252102.4703,0.000221,2320,0,3336839.355,4.90012111,607,30.91934848,327,1.182823407,0,266976,432
22/05/2014,2355.14039,2334.160378,305,251162.4419,0.000219,2787,0,3027872.748,2.09230092,587,30.38397134,293,1.607017186,0,256388,392
23/05/2014,1711.334239,1679.111447,394,248699.7551,0.000216,4050,0,2726630.307,1.96033105,684,26.11131301,378,1.430614381,0,248253,353
24/05/2014,4852.425596,4633.552908,348,227126.3713,0.000197,3695,0,2680285.316,2.88010135,679,24.85596424,330,1.285798982,0,242930,347
25/05/2014,3115.178303,3102.942518,326,232648.2759,0.000202,4118,0,2479457.021,5.11016085,590,23.7469892,285,1.396009437,0,315394,321
26/05/2014,679.3808704,663.2661129,222,231221.5962,0.0002,1265,0,1954213.789,0.69012096,429,28.32594607,203,1.392480812,0,150664,253
27/05/2014,1933.583214,1921.791877,289,247305.1137,0.000213,1794,0,3020148.583,1.03011083,499,31.4900811,283,1.567355295,0,258722,391
28/05/2014,1685.255569,1673.306269,275,255921.5638,0.00022,5948,0,3939324.239,2.13001105,505,38.61192975,277,1.699316338,0,295485,510
29/05/2014,3061.298167,3018.407253,316,282594.4,0.000242,3064,0,4503188.297,3.32001089,594,35.76193295,306,1.869247972,0,376432,583
30/05/2014,2254.97472,2221.904336,311,257474.1961,0.00022,6674,0,4688568.261,2.00001117,541,42.43523549,304,1.65569651,0,291940,607
31/05/2014,5638.177156,4709.398219,214,298887.1721,0.000255,12134,0,1228142.263,16.08010104,506,47.63582505,183,1.948489356,0,732874,159
1/06/2014,8360.762217,6141.82381,256,287465.6178,0.000244,7852,0,2610767.829,1.40002105,474,38.65767148,214,1.884696303,0,194947,338
2/06/2014,4112.264001,4008.206375,278,265652.2059,0.000225,15004,0,2803871.958,1.58010105,523,39.88776869,249,1.731274537,0,228593,363
3/06/2014,21768.63072,20983.49065,396,320830.2385,0.000272,172642,0,1892420.468,10.48803434,1056,50.90497959,337,4.201945855,0,644636,245
4/06/2014,6759.639915,6755.021076,228,491324.4286,0.000415,32947,0,1869247.972,4.60032089,484,48.63275797,206,3.205528547,0,170160,242
5/06/2014,3137.436195,3001.383667,266,331732.4138,0.00028,7264,0,1846075.477,3.5300105,526,40.72474835,233,1.864705874,0,195548,239
6/06/2014,3175.238062,3172.046426,227,344111.1475,0.00029,6952,0,1645247.182,1.38000127,413,46.92766899,177,1.869170878,0,132627,213
7/06/2014,2097.207323,2084.911886,188,361775.4915,0.000305,2279,0,1104555.62,4.34000105,341,48.29996204,152,2.230332346,0,265986,143
8/06/2014,3591.906539,3580.629339,171,351117.9137,0.000295,5505,0,1112279.785,1.26000043,338,47.91230779,145,1.797992143,0,107043,144
9/06/2014,1942.51146,1935.108392,162,330820,0.000278,1909,0,1089107.29,1.44025755,319,42.93133976,139,1.901066505,0,103307,141
10/06/2014,4160.098371,4160.098371,73,333006.6904,0.00028,3706,0,517519.0667,1.14000075,212,43.73645319,58,2.162766249,0,49593,67
11/06/2014,1690.652112,1674.54374,146,334945.7323,0.000281,3233,0,664278.205,2.71000069,302,44.68601171,125,1.725938934,0,73360,86
12/06/2014,4311.117486,1931.053027,109,320594.6187,0.000269,1124,0,486622.406,1.12006973,282,44.954223,115,1.804921725,0,85563,63
13/06/2014,2167.951757,2164.388495,81,306631.4084,0.000257,1409,0,316690.7722,0.68000052,176,48.25324907,71,1.863533544,0,60682,41
14/06/2014,5440.379531,2975.979968,126,314094.1308,0.000263,943,0,532967.397,1.52053645,260,44.33224374,102,2.000633176,0,91907,69
15/06/2014,1310.388978,1297.820729,168,282829.7531,0.000237,928,0,934623.9861,0.48000108,305,42.38410171,142,1.580415663,0,86665,121
16/06/2014,1114.345474,1109.844038,114,289568.4828,0.000243,2754,0,772416.5174,0.58004064,281,54.65537438,95,1.664755227,0,87322,100
17/06/2014,2214.788959,2210.885951,89,310496.4413,0.00026,3078,0,594760.7184,5.52000087,227,58.28420901,64,2.008282945,0,303280,77
18/06/2014,8571.463817,8554.363201,141,334205.5474,0.00028,2475,0,1189521.437,3.64003061,361,57.88511423,123,2.067910841,0,229166,154
19/06/2014,1978.293011,1974.126254,114,327913.829,0.000274,1669,0,803313.1781,1.78000085,393,50.7721501,98,2.116421258,0,120536,104
20/06/2014,3233.133941,3224.657786,192,318403.9068,0.000266,2652,0,1807454.651,0.81003,451,41.95506783,197,1.441944821,0,172461,234
21/06/2014,1773.28481,1268.213058,158,334129.1461,0.000279,1817,0,1166348.941,1.02000009,340,36.89571961,140,1.863188796,0,100011,151
22/06/2014,982.5223965,980.5800946,119,320305.9555,0.000267,1788,0,749244.0219,1.68005158,267,53.38382421,95,2.062352102,0,126700,97
23/06/2014,524.6896632,524.5771198,94,297002.4863,0.000247,4426,0,548415.7274,0.79000068,219,63.54653315,76,1.525383805,0,55393,71
24/06/2014,31620.93373,31620.78914,80,306184.5525,0.000255,2627,0,587036.5533,15.08000084,577,61.08486259,63,2.468217794,0,741571,76
25/06/2014,698.6898392,698.5377053,105,308300.37,0.000257,2409,0,1004141.473,3.02000131,215,66.21062863,79,1.98511045,0,95211,130
26/06/2014,7185.668762,6949.271566,206,273601.3686,0.000227,1871,0,1614350.521,1.61004104,360,63.63569089,176,1.69093078,0,131932,209
27/06/2014,745.4738524,742.3608265,99,286678.6609,0.000238,1093,0,1181797.272,0.42000064,184,66.04911549,83,1.838351312,0,77228,153
28/06/2014,4321.404613,3210.821286,133,281778.2643,0.000234,1046,0,950072.3165,0.76000111,272,67.93388971,108,1.807454651,0,81500,123
29/06/2014,901.2200162,901.0429561,131,260652.9148,0.000216,1104,0,865106.4995,1.00003881,268,59.70812403,105,1.668419678,0,122124,112
30/06/2014,644.4241282,643.6431126,121,269070.6709,0.000223,1685,0,1305383.914,1.80200298,254,59.24081205,89,1.722488834,0,169460,169
1/07/2014,1145.863768,1141.440598,123,286497.5513,0.000237,1572,0,1050486.464,0.96010074,554,68.05631485,109,1.830627146,0,125560,136
2/07/2014,1439.537943,1426.423715,133,282790.5328,0.000234,2528,0,988693.1423,2.35006125,284,78.14305754,103,1.807454651,0,175058,128
3/07/2014,416.8092573,412.9699525,86,276605.4545,0.000228,2943,0,1089107.29,0.08000095,168,82.02258083,68,1.76110966,0,74615,141
4/07/2014,1928.070475,1923.862921,135,294152.1308,0.000242,1742,0,1954213.789,2.6900011,259,87.52420655,123,1.869251645,0,232675,253
5/07/2014,530.48178,527.9619975,156,259745.2372,0.000214,535,0,2409939.534,0.34991023,226,86.7870024,128,1.652974596,0,148608,312
6/07/2014,1007.807203,944.701312,137,261053.2108,0.000215,667,0,1660695.513,0.88000085,214,106.9784855,120,1.660695513,0,108801,215
7/07/2014,853.6540831,851.0982034,148,247722.2406,0.000203,1292,0,2207720.89,0.8086656,250,94.15560412,121,1.568008613,0,153148,287
8/07/2014,1964.605474,1957.651315,143,261528.6763,0.000214,1195,0,2251864.494,1.62003112,241,93.8994623,130,1.644709741,0,187151,293
9/07/2014,965.6239144,951.5399462,160,253312.11,0.000207,1177,0,3035790.018,0.72200116,269,100.020993,135,2.816053089,0,181428,395
10/07/2014,1238.698259,1231.381515,153,246023.7113,0.0002,1775,0,2920506.852,1.60000092,278,95.33285614,123,1.537111907,0,196492,380
11/07/2014,491.5522468,490.0674372,109,237805.8357,0.000193,1517,0,1998241.531,0.73006096,195,104.9728373,81,1.48331299,0,124461,260
12/07/2014,5339.86477,5338.295079,92,254475.5385,0.000207,3718,0,853095.4227,0.56000058,215,91.02621597,77,1.590910823,0,68165,111
13/07/2014,1504.344464,1503.617653,101,287526.9823,0.000234,551,0,929950.8662,1.26000038,210,84.19545251,84,1.798417378,0,87702,121
14/07/2014,3594.829373,3592.297393,85,278892.0714,0.000226,2245,0,714755.6244,1.38000056,205,101.0607594,68,1.736936453,0,60343,93
15/07/2014,325.5452685,325.5452565,61,243032.6537,0.000197,1853,0,799296.6123,0.2600003,135,98.12830806,45,1.514055227,0,60960,104
16/07/2014,262.6668531,260.9140178,90,253062.8109,0.000205,513,0,945321.9549,0.36000068,180,86.89870692,81,1.575536591,0,64751,123
17/07/2014,881.454046,865.4987181,106,248365.1813,0.000201,925,0,991435.221,1.42974638,245,91.54194291,94,1.544794414,0,85426,129
18/07/2014,606.3699718,603.9362362,83,237904.0201,0.000193,1218,0,461132.6609,9.66000016,236,87.4856643,79,1.483310059,0,469025,60
19/07/2014,503.8868497,501.6212366,135,246414.2626,0.000199,309,0,1567851.047,0.52100052,177,94.47860479,68,1.497305436,0,112458,204
20/07/2014,833.3960507,833.3960447,50,244666.9254,0.000198,518,0,391962.7618,0.4300003,163,112.668002,47,1.521737781,0,43884,51
21/07/2014,2851.648584,2851.648574,30,248367.4562,0.000201,2506,0,199824.1531,1.86000014,142,126.8225395,26,5.960919455,3.00E-08,32410,26
22/07/2014,2963.142079,2963.142076,63,268649.678,0.000217,3059,0,276679.5966,1.03002026,207,128.3309855,60,1.702160124,0,55696,36
23/07/2014,2455.973601,2396.973597,81,292492.6288,0.000236,3090,0,568730.2818,0.55000058,198,110.8510285,53,1.813792047,0,71099,74
24/07/2014,720.7142317,720.5206946,53,284122.3427,0.000229,940,0,514931.4714,1.96000034,218,106.1251818,46,1.760002289,0,133516,67
25/07/2014,388.7056352,388.6897014,53,263978,0.000213,839,0,391962.7618,3.70000022,305,109.8140517,47,1.637020946,0,212140,51
26/07/2014,97.21276078,96.97523885,36,267718.8293,0.000216,1083,0,407333.8505,0.12000018,95,111.7895694,29,1.660077579,0,28822,53
