date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2017-11-27,413057362.07551783,175266768.2045916,11717,6172971083.389711,370.18,129160000.0,559085334.083299,1899.99999994,2.89751696,106627,6575275.03378963,25877,370.82511268600007,1.94e-05,23114049,152
2017-11-28,183434497.77079055,119806036.1693646,9906,5993168317.015223,359.36,101004000.0,575115011.970842,1787.49999999,1.8621184100000001,34301,7126543.14970651,20109,564.188264352,1.93e-05,7357422,143
2017-11-29,162558604.48727864,114335610.11320624,9679,5494140507.041738,329.4,252312992.0,600677855.2977642,1987.49999997,2.03023923,33053,6220226.41809131,20289,544.629544956,1.93e-05,7238456,159
2017-11-30,94074259.58193097,66298824.01257912,5924,4909648769.621751,294.33,151331008.0,628236474.0727094,1899.99999999,1.35363791,21405,5673668.72249112,16045,442.0860587895,1.93e-05,4767957,152
2017-12-01,115624049.21310419,92683380.14146467,5667,5077292378.045053,304.34,134598000.0,647969865.3939798,1924.99999999,1.21715588,21792,5816425.87829801,17998,476.14334165139996,1.93e-05,4718321,154
2017-12-02,89979171.23200808,77035807.63471031,5800,5197487305.974654,311.51,88196704.0,655032594.2903289,1799.99999999,1.10406844,28753,6185241.48233125,11702,368.6145677936,1.93e-05,5416042,144
2017-12-03,82962747.35693759,69541577.22484143,6328,4986715210.882054,298.84,252844000.0,666521989.4405524,1937.49999999,1.38404888,22188,5976406.49331727,18275,358.58504908799995,1.93e-05,5183549,155
2017-12-04,99461008.84885544,76501978.87219666,5483,5373900184.915281,322.01,130453000.0,678783430.9859307,1824.99999998,1.12656662,19912,6101224.25246915,12430,447.4844520211,1.93e-05,4334644,146
2017-12-05,111911815.48241562,82706400.06892775,5519,5499063509.3408165,329.47,113206000.0,691121334.1218163,1837.49999998,1.17269512,19523,6085587.80430075,13922,502.80397920210004,1.93e-05,4246095,147
2017-12-06,97049989.55558772,64456602.44810276,6546,5102083055.109008,305.66,156602000.0,697440138.1346937,1600.0,1.2888388,25198,4549224.55045917,15818,524.377504129,1.93e-05,5457124,128
2017-12-07,92647917.96330148,67049160.3829939,5394,4658020991.7405815,279.03,137884992.0,706273710.9136997,1924.99999996,1.28959173,19657,3887632.03189539,16646,500.97739031489994,1.93e-05,4204634,154
2017-12-08,71007139.65757622,54898807.369295366,5119,4235863242.3562183,253.71,178502000.0,712062643.8615586,1699.99999993,1.18202936,23293,4981432.19968161,24487,423.690803397,1.93e-05,5287054,136
2017-12-09,86420866.21645264,59834527.94697617,4736,4355452069.357302,260.84,105017000.0,713026773.209258,1874.9999999000001,1.7118588000000001,19292,4050213.30494126,22672,410.11873199999997,1.93e-05,7806608,150
2017-12-10,59631412.7930421,43517020.916169226,4418,4091020232.2438064,244.98,140891008.0,719160943.0586766,1737.4999999000001,1.02467348,17849,4791122.64474477,19331,330.72100096319997,1.93e-05,3966658,139
2017-12-11,86350285.19625826,67200687.17615826,5425,3830038568.002948,229.33,265127008.0,728069529.2966781,1924.99999993,1.74647184,21846,4283772.2781943,21626,380.42962945920004,1.93e-05,4820889,154
2017-12-12,56091240.241754755,49244534.63360891,6687,4248330573.207842,254.35,205848992.0,740509557.1135185,1874.99999987,2.13936087,26530,4116691.08439565,22701,355.83522777900004,2.26e-05,5961517,150
2017-12-13,61254489.01895226,42682825.918311864,6805,4612378930.200848,276.11,221863008.0,750000353.4016949,1824.99999989,1.9389368200000001,25711,4672233.33465746,25800,508.1745186350001,1.94e-05,5629851,146
2017-12-14,105987032.26196797,83366695.78660578,6604,4534753034.597539,271.43,467875008.0,781169463.015887,1874.99999991,1.59085631,26480,4285061.14505257,24264,454.880444095,1.93e-05,6024644,150
2017-12-15,82338977.30399124,67012034.86151606,5258,5294417987.289787,316.87,175999008.0,792027058.1446059,1787.49999989,1.32099984,21664,4517200.76209345,24699,446.5061242898,1.93e-05,4816012,143
2017-12-16,49736841.24357277,38936554.90674688,5714,4963927727.480769,297.06,136415008.0,798722919.6701623,1924.99999991,1.2325521,22606,4541078.56022729,22440,407.1123558786,1.93e-05,4778436,154
2017-12-17,66839189.392427035,47914271.594120674,5877,4973796464.801551,297.61,120807000.0,808224721.3820119,1774.99999992,1.56894457,40104,4775828.64002904,21947,537.3766543245,1.93e-05,7450640,142
2017-12-18,110896789.73009701,82578933.882174,6117,5014211519.106188,300.0,313796992.0,832659164.6053886,1837.49999989,1.83484248,26354,4268577.76973389,22230,531.498483,1.93e-05,6374955,147
2017-12-19,76190609.68253238,63804275.48122291,6659,5345923520.541134,319.81,413363008.0,852740001.8366714,1924.99999999,1.53137232,31314,4546447.15814277,18133,454.4248537454,1.93e-05,9110862,154
2017-12-20,151621749.96805155,103296322.40787931,9382,5924527650.343985,354.38,983169024.0,893429510.0928686,1874.99999993,2.27443327,32294,4854783.86363371,20326,552.8954047708,1.93e-05,8526244,150
2017-12-21,126852855.09160474,90157070.28849523,7009,7519762387.287042,449.75,352177984.0,909930556.7388762,1924.99999992,1.50092579,26653,4577497.32853481,20677,539.2718245075,1.93e-05,5915204,154
2017-12-22,105966978.89169523,68963091.76142856,4881,6963474844.235764,416.44,313312992.0,909365948.5208447,1712.49999995,1.1429871,18923,4598962.57588053,15902,654.5344852676,1.93e-05,4073147,137
2017-12-23,33035417.653820895,24849461.54788375,4557,5163539687.864059,308.76,217778000.0,914932814.6725343,1862.49999997,0.84882892,19245,4395975.64350871,17534,344.80549149,1.93e-05,4272868,149
2017-12-24,38402915.774493575,32023898.310177132,3443,5595446065.664766,334.55,144898000.0,916992791.4808755,1924.99999993,0.6517916300000001,13878,4436668.13427668,14677,424.19267250000007,1.93e-05,3048880,154
2017-12-25,45792115.54583245,36918191.70053746,3659,5143493586.601203,307.49,104619000.0,924771278.3425019,1899.99999993,0.8247843300000001,14839,4278210.82103832,16496,369.95688561549997,1.93e-05,3958697,152
2017-12-26,44489195.80228272,40524066.2275569,3782,5116197697.542679,305.83,110025000.00000001,926259379.4601089,1812.49999999,0.72922149,18427,4244271.35714846,12481,366.99009748099996,1.93e-05,4394872,145
2017-12-27,24551765.69782381,21244118.612417784,4690,5146254871.9546995,307.59,135076992.0,931157635.5872089,1837.49999999,0.85872062,23665,4222892.36486409,12895,331.4960639745,1.93e-05,4744811,147
2017-12-28,31042904.771833554,20955026.029938463,4054,5334080369.583456,318.78,134169000.0,932609544.929956,1937.49999996,0.74959362,14824,3872836.89551657,12916,330.87203946719995,1.93e-05,2941038,155
2017-12-29,30500872.469364822,26076137.71469397,4268,4782236338.88032,285.77,114615000.0,934544533.6083474,1887.49999997,0.5756716000000001,16563,3443511.90922209,12724,531.2240313474,1.93e-05,3695294,151
2017-12-30,38916587.636936605,34127563.42402392,3911,4704894306.596159,281.12,96001296.0,935823714.2547734,1824.99999997,0.6216014,15104,4253492.28861333,13330,354.89531114240003,1.93e-05,3358612,146
2017-12-31,20897502.72318499,17855149.001265466,3364,4186609346.7389574,250.12,78952096.0,937598520.6846081,1762.49999998,0.40896483,13214,3596181.13917288,13930,277.892999644,1.93e-05,2842646,141
2018-01-01,42951150.90610665,35292823.24483857,3395,4379782425.960902,261.63,143836000.0,950193127.7351489,1849.99999995,0.6296473300000001,13394,3646756.09152279,13623,392.4286716717,1.93e-05,3403492,148
2018-01-02,47638608.012279406,40337142.04539976,4094,4611010669.748954,275.42,117571000.0,956243936.2657171,1862.49999995,0.9338200600000001,16293,3514714.4887443,13218,436.02590421540003,1.93e-05,3916553,149
2018-01-03,52507778.74855129,45414798.29578744,4583,4623287162.011545,276.12,106643000.0,962367730.2269258,1774.99999999,0.93311528,16109,3311217.50120604,14257,412.0768795572,1.93e-05,4476601,142
2018-01-04,48970527.297526576,40731205.10895081,4702,4561956836.315204,272.43,136988000.0,966378121.3992283,1924.99999999,0.9201388500000001,17371,3223670.2480892,12114,417.18315779820006,1.93e-05,3947938,154
2018-01-05,56313165.29969866,46486279.12289453,4049,4598556706.722174,274.58,175164992.0,967187780.8697423,1737.49999998,0.85264457,15064,3322821.25330786,12853,479.073221607,1.93e-05,3698426,139
2018-01-06,46705956.583569065,38153543.54951709,4196,4647036076.986151,277.45,172099008.0,971936237.2685689,1899.99999996,0.5814229200000001,14785,3012103.25073947,12897,483.501743919,1.93e-05,3366424,152
2018-01-07,253091038.51249686,247837823.09391198,4139,5018556855.084202,299.6,203684000.0,951634709.8563602,1762.49999996,0.7160312400000001,18096,2838878.29920406,12094,572.607626836,1.93e-05,5118562,141
2018-01-08,162691846.57609567,102747253.82615058,3921,5064135729.448215,302.28,164036000.0,959098133.5252893,2187.49999998,0.62370249,14578,2750078.41262876,12225,525.286359642,1.93e-05,3561104,175
2018-01-09,155570920.34537342,107487887.64478432,3887,4005366827.4723954,239.06,152475008.0,959640997.1326433,1824.99999998,0.64216732,14230,2949752.22278231,13956,436.94156119120004,1.93e-05,3433145,146
2018-01-10,84851415.85106796,59548130.838575795,3503,4036452970.965483,240.88,131618000.0,967806374.0973328,1937.49999993,0.48596561,12854,2478546.08349735,12158,469.2155645736,1.93e-05,3064973,155
2018-01-11,36069892.783203095,31655694.738756638,3523,4067271911.345517,242.69,122452000.0,967622663.954843,1924.99999996,0.48396887,13469,2751249.97292922,11304,386.4531101536,1.93e-05,3080238,154
2018-01-12,36012269.323402606,30392497.18248618,3153,3547169915.0344133,211.64,113420000.0,968282932.8158002,1812.49999998,0.45092,10871,2558640.62651093,10066,237.339635676,1.93e-05,2704793,145
2018-01-13,184611747.90160504,68539952.56868619,6830,3694866914.6038227,220.42,1160489984.0,993189198.7353013,2199.99999997,1.49590562,21703,2655401.96358198,15374,538.6934884452,1.93e-05,7714812,176
2018-01-14,121297712.74547207,68707033.04556115,5876,5684236807.37548,339.06,851848000.0,995127497.1933311,1987.46670759,1.35414985,20048,3226343.37641315,13822,679.4266389126,1.93e-05,6859418,162
2018-01-15,53719307.89646191,46352417.7010518,4673,4633767426.831328,276.37,1688999936.0,996424708.6674023,1862.49999996,0.84783923,22067,3359391.32419339,12021,586.3474846751,1.93e-05,9844398,149
2018-01-16,41445761.076399475,35790698.772141576,3864,4466252413.359371,266.35,439329984.0,992574175.8042581,1824.99999997,0.57787954,12901,3234170.7884424,12057,332.50612753050007,1.93e-05,2891639,146
2018-01-17,26968951.91140037,20647214.694496904,3167,3184340438.30303,189.88,347983008.0,991248282.903977,1937.49999997,0.49132326,12433,2981792.50980378,11689,601.9793153612,1.93e-05,2974994,155
2018-01-18,21654278.988629192,16263092.003543887,3043,3132918978.1938586,186.79,248324992.0,991171832.4337189,1937.49999996,0.78271656,10894,2717174.65438329,10602,475.620313644,1.93e-05,2762926,155
2018-01-19,38589411.83715939,23960731.390974123,4791,3239435645.642762,193.12,667273984.0,994684895.3720549,1774.99999994,1.42429814,27250,3178113.69234814,11161,211.495087976,1.286e-05,6239056,142
2018-01-20,19638130.511810135,15904938.310141193,4363,3676605842.9067626,219.16,288868992.0,996251452.8651316,1987.49999998,0.83149177,16316,2936807.97832785,12626,220.0022888616,1.359e-05,4156749,159
2018-01-21,16457633.52399623,14102862.179380814,3631,3869679635.5041323,230.64,182216992.0,996581368.015485,2012.49999994,0.49332687000000003,12224,2960194.77361218,10761,230.407134324,1.93e-05,2891453,161
2018-01-22,30306260.386712518,21122279.440415327,3644,3357995409.0888453,200.12,222919999.99999997,998563400.4389575,1899.99999998,0.77302022,12703,3353273.15468851,11014,266.4749410912,1.93e-05,3241941,152
2018-01-23,33971806.43003356,28442296.847665086,3334,3186709441.978809,189.89,104755999.99999999,999133195.6273551,1874.99999998,0.39474571,13545,3262969.18598743,12794,232.7246057521,1.25e-05,3516849,150
2018-01-24,18354087.93906342,14076692.764245754,4035,3172828100.292887,189.04,89823400.0,1000802074.6348008,1937.49999999,0.50253771,14653,3141941.91195692,13191,236.299300552,1.213e-05,3718364,155
2018-01-25,18036760.198360544,12707781.28391946,3532,3240641709.4850297,193.06,65369399.99999999,1000568722.8373389,1787.49999999,0.78378335,12455,3002174.94617374,10496,241.6331488578,1.213e-05,3166549,143
2018-01-26,20554469.68659351,17462180.38703991,3282,3134067790.534919,186.69,90095696.0,999144871.3071332,1974.99999996,0.62125433,13104,3047751.71148986,11372,248.42567599499998,1.526e-05,3096645,158
2018-01-27,12082200.907397363,9674724.629008068,2905,3049539029.5683703,181.63,55528300.0,999180156.623519,1924.99999998,0.49543370000000003,12549,3033698.61834588,10786,262.17903264840004,1.214e-05,2930916,154
2018-01-28,19288997.9217641,16421726.750328904,3303,3136699110.3425674,186.8,130075000.0,999484998.2731708,1899.99999996,0.5235255600000001,11271,2962574.12374962,8612,277.950403092,1.376e-05,2705437,152
2018-01-29,19255179.415852446,16619254.450244904,3032,3172104118.3272758,188.89,49388600.0,999444283.1816303,1912.49999998,0.44065277,14706,3072447.98590536,10678,330.2648810565,1.25e-05,6778615,153
2018-01-30,26608039.3881416,24737089.091612235,2968,3062190572.1048203,182.33,47888900.00000001,996897686.1312399,1812.49999999,0.32100841,10397,3239592.40689646,8861,446.51717201450003,1.129e-05,2345737,145
2018-01-31,21624960.17121736,18342592.13254122,2764,2659809310.2745924,158.35,56636600.0,996532774.2600099,2087.49999997,0.47398232,10859,3047585.1585283,10883,396.3626784125,1.214e-05,2563010,167
2018-02-01,20958722.745167796,17371268.784848385,3362,2635607566.9946694,156.89,51720700.0,994995340.035896,1837.49999997,0.46910224,12100,3063561.67091936,11119,271.6991336412,1.93e-05,3042337,147
2018-02-02,14978629.627790334,13244216.094531437,2918,2148788372.5590634,127.89,84321296.0,990553792.8646483,1862.49999995,0.46302221,11000,2766794.77473592,11115,296.1205038414,1.865e-05,2762728,149
2018-02-03,7597206.204511888,6525105.911670694,2298,1851002510.2641506,110.16,42576100.0,988272078.5018944,2062.49999998,0.31148909,8669,2667629.01627195,9995,232.38177752160001,1.6e-05,2084387,165
2018-02-04,7650781.220931966,6663731.5267672315,2142,1909659701.6169453,113.64,52606600.0,987071288.7797204,1987.49999999,0.30574422,8027,2842255.64955028,10001,237.64614306960001,1.227e-05,1944874,159
2018-02-05,9251608.81666214,7781633.677693185,2903,1696246484.3441267,100.92,33394900.0,981027158.6845719,1862.49999996,0.31678445,10205,2816967.63346718,9848,180.69337457999998,1.93e-05,2316804,149
2018-02-06,16575689.944466023,15271092.43190166,2499,1433255757.1101193,85.27,47319600.00000001,978033999.7785039,2087.49999998,0.34619871,9786,2599641.13213477,9835,257.84129170759996,1.249e-05,2353597,167
2018-02-07,16579371.238147711,13290672.33157562,2227,1556773398.1656196,92.6,35079700.0,976152425.9480823,1812.49999998,0.24203883,8189,2727316.10565023,8146,193.117685216,1.249e-05,2134881,145
2018-02-08,15923094.173386216,14724166.320291145,2174,1472517191.692958,87.58,95463000.0,976180073.918884,2024.99999997,0.29907763,7881,2555051.00403543,9361,238.6775360038,1.87e-05,1998778,162
2018-02-09,18083241.22680589,15301034.792612456,2883,1747170654.1211393,103.91,110290000.0,978925094.2833438,1762.49999997,0.42373522,11577,2957418.86178691,9029,357.595364841,1.93e-05,3135892,141
2018-02-10,13896080.847336838,11888987.204988562,2770,2780239079.5625873,165.33,72058400.0,978543533.0048057,1974.99999997,0.31020908,9877,3348431.72850709,9925,412.84458573930004,1.525e-05,2347437,158
2018-02-11,6458546.416444994,5083897.611518391,1958,2184124486.88074,129.86,53976000.0,978330765.5711855,1999.99999998,0.34387012,9009,2796510.61483411,8542,198.44735885960003,1.582e-05,5427991,160
2018-02-12,6488140.048612186,5444196.320738972,2253,2076720953.9778335,123.46,32417600.0,978427205.0752287,2050.0,0.2556619,8550,2806137.67566289,8995,252.82906721199998,1.41e-05,1918041,164
2018-02-13,7790512.331768973,7007474.746681321,2219,1941498988.0501597,115.41,84443104.0,978774992.7574184,1912.49999993,0.73869275,11506,2982001.12008042,7009,277.4072442471,1.826e-05,4019193,153
2018-02-14,8383036.363437565,7203486.193785046,2417,2046421848.6560392,121.63,84193696.0,978433634.207248,1712.49999999,0.5000743400000001,10458,2796694.58659639,9853,219.16385759029998,1.865e-05,2442525,137
2018-02-15,7076824.806595279,5952310.139308686,2259,2156951755.5806623,128.19,52837400.0,978543446.8883997,2037.49999996,0.44316962,8511,2727247.36019437,8057,256.375180056,1.2280000000000001e-05,2081150,163
2018-02-16,8788254.58593684,7624994.847519778,2390,2225388420.668124,132.26,83658704.0,978741269.6001977,2024.99999998,2.76687677,9041,2767557.18560824,8643,208.292716206,1.93e-05,2402106,162
2018-02-17,5812530.353569424,5052173.494504168,2361,2375315777.144803,141.13,53976000.0,979044157.2935575,2412.49999998,0.66557633,8559,2795062.80912634,8209,216.0385749456,1.558e-05,2818659,193
2018-02-18,7444930.84276585,6236259.123196165,2347,2415461753.877504,143.5,65481300.0,979257529.4964354,2012.49999997,0.47847384,8535,3021724.5127211,8559,169.01016146,1.92e-05,2023351,161
2018-02-19,7599015.70024839,5436696.654370811,2175,2214504606.9934235,131.54,43253800.0,979567352.0522796,2037.5,0.84404115,8376,2820076.19637516,8625,202.46353199759997,1.671e-05,2766999,163
2018-02-20,104713604.74519652,102609476.8984269,13292,2377246042.420598,141.19,52897600.0,1069412583.9564444,2262.49999999,1.26081788,20086,2852217.93149736,8401,1.9183682966000002,1e-05,16493370,181
2018-02-21,7156875.783169372,5989137.914298061,1969,2224943490.5519247,132.13,40865000.0,1068589628.752753,1924.99999997,0.45329348,7951,3233265.24765754,9193,241.31455524700002,1.93e-05,2210698,154
2018-02-22,20754615.388959363,20009750.21347628,1886,2076183740.4045768,123.28,42122500.0,1067251231.8272384,1900.0,0.98367987,7947,3114388.47408712,8221,226.827766216,1.93e-05,2145537,152
2018-02-23,5594848.156084223,4779687.764629672,1813,1999173948.7297883,118.7,46248700.0,1067469829.1063943,2024.99990081,0.61024025,6910,3429383.23164866,7116,186.93548316800002,1.93e-05,1878026,163
2018-02-24,6731181.229941027,5566097.7636443265,1729,2086818336.8661358,123.89,24640700.0,1065596894.8124748,1862.4999998800001,0.86347171,7706,3301227.21823073,7599,198.6125995685,1.93e-05,1998009,150
2018-02-25,7934973.152529897,6353023.677626154,1794,1984905220.9034812,117.83,19969000.0,1065511925.559264,1974.99999998,0.57265205,7355,3202575.91427281,7728,252.7925303103,1.93e-05,1694576,158
2018-02-26,7247523.509140661,5821612.217900532,1907,1941168085.2618093,115.21,24567900.0,1064455759.312585,1837.49999999,0.28362635,7934,3367723.89602763,7178,223.1598932291,1.93e-05,1916870,147
2018-02-27,11540845.77969932,11095808.679181736,2472,2019628809.849971,119.85,36913200.0,1060224883.5798625,2062.5,1.30799397,11247,3097652.79039268,7630,313.861387044,1.584e-05,3567658,166
2018-02-28,15607401.44275831,12299222.052589033,4140,2028266459.2716026,120.36,21112300.0,1057161823.4789871,1899.99999998,0.8658194100000001,37282,3258659.51334964,8211,29.4199245864,9.849e-05,20939209,152
2018-03-01,9981773.58233382,7514346.393857645,4093,1905790268.6640255,113.07,26936600.0,1055410058.0654336,2162.49999997,0.57896304,34893,3315155.95516585,8242,24.9837753336,9.849e-05,20933976,173
2018-03-02,76797750.69080538,9147419.04447059,4675,1914361100.0391295,113.57,30317000.0,1053440692.493118,1712.49999998,2.58719201,35823,3691981.88740046,8235,22.884665046099997,9.849e-05,22272386,137
2018-03-03,8502441.879426703,6422272.591918221,4618,1881575631.9480982,111.61,19943900.0,1051848408.982208,2087.49999998,0.97296976,35858,3190554.39009486,9510,20.1130684528,9.849e-05,23592780,167
2018-03-04,4926283.6016892195,4227475.374069217,4533,1882454033.2976654,111.65,19616800.0,1051319555.986614,2162.49999999,1.32989421,34244,3081405.07890493,8665,18.354868108500003,9.849e-05,29964123,173
2018-03-05,6555640.391465688,5526763.485206584,4644,1906552666.982257,113.06,22328900.0,1051033249.8517567,1812.49957855,1.37216546,37888,3152392.21573245,7367,17.447447465,9.849e-05,22710895,146
2018-03-06,8522340.325114902,6963080.150798445,4335,1867861451.4496267,110.76,25065500.0,1050307503.5742903,2262.49999999,1.1350718,37625,3163884.06855294,7386,16.155348378,9.849e-05,22005929,181
2018-03-07,8356103.061350322,7020426.797248135,4508,1738789315.095306,103.09,28628100.0,1047964896.6288118,1949.99999999,1.15931893,39040,3300245.18804315,7198,13.1956787586,9.849e-05,21977452,156
2018-03-08,6607542.1364373155,5728708.1314358255,3577,1543412051.0656586,91.5,22878700.0,1045373776.2424002,1949.99999999,1.35690454,29971,3111025.21481954,7043,10.531753394999999,9.849e-05,16846973,156
2018-03-09,4904530.672666058,4154607.4472116516,1901,1467055207.8889534,86.96,27151600.0,1043439645.8455367,2249.99999997,0.94495557,7313,3110449.4611228,7137,270.4102081496,1.262e-05,1867096,180
2018-03-10,4938351.351014921,3651845.5319854566,1700,1446358090.3725731,85.72,19514900.0,1042343831.0603819,2149.99999998,0.84474171,7007,2953397.80548762,6757,246.13464473960002,1.87e-05,1782006,172
2018-03-11,3537113.294343553,2891065.991235422,1529,1368226468.264904,81.08,18510800.0,1040613973.6852626,1749.99999999,0.72876194,6213,3173817.80928261,6066,165.401635156,1.4040000000000001e-05,1607181,140
2018-03-12,7361038.677915423,6822620.203751273,1539,1429103437.1499941,84.68,16334300.0,1040831812.1000239,1862.49999999,0.77401173,6739,3041711.9746491,6044,279.93500512480006,1.249e-05,1570850,149
2018-03-13,7125615.815555195,6092203.40904155,1604,1345624192.7368286,79.72,17303400.0,1038754447.7419826,2137.49999999,0.6892623,7631,2857889.9988439,7828,179.29028,1.25e-05,2535248,171
2018-03-14,43307375.08450103,33414903.26629238,1881,1335283257.934149,79.1,23511600.0,1031859849.6645532,2224.99999999,1.11169941,7167,2841242.87406231,6616,333.72779708099995,1.214e-05,1844614,178
2018-03-15,158443082.69905895,50532550.09357508,2213,1157007347.1382177,68.53,31260500.0,1028883137.9186044,2062.49999999,1.31956561,9512,2870687.44395856,10186,654.8922076235,1.323e-05,2356719,165
2018-03-16,296159160.1327884,87677126.61393398,1928,1118711099.3467934,66.25,28649700.0,1012251164.6310551,1799.99999999,0.75909104,6776,2894601.06866021,6875,331.7901329375,1.214e-05,1898242,144
2018-03-17,42367475.393301964,24159876.283206675,1752,1067240901.8416145,63.2,15795900.0,1009722099.263225,1950.0,0.82503251,6797,2954218.33957995,7798,323.56317307200004,1.214e-05,1937607,156
2018-03-18,16795560.8579833,12057740.017094702,1753,989850813.1505466,58.61,26012900.0,1006626013.9862893,1637.49999997,0.71027113,6292,3281551.2549128,6211,293.0489737389,1.213e-05,1526284,131
2018-03-19,57699405.43839196,35865535.94322872,2228,1010541670.5984216,59.83,42187500.0,998142763.950653,2087.5,0.81678977,7419,2723182.82862218,8312,203.43899770299998,1e-05,1842668,167
2018-03-20,87268619.54500172,38768904.13874817,2068,1155246203.7514732,68.39,42417800.0,995955218.4263234,2100.0,1.0603574900000001,7409,2892241.96217144,8177,276.587816792,1.003e-05,2332806,168
2018-03-21,210104422.9543063,61212497.802044466,4433,1121052279.105861,66.36,32135500.0,987030762.6424414,2012.5,1.6711393300000001,34889,2944574.07015675,9404,6.9616968708,9.849e-05,21180757,161
2018-03-22,91544433.96510492,59882121.82919854,3925,1104140010.4944255,65.35,25006000.0,984305533.5889193,1824.99999997,0.84827047,36105,2993365.84856799,7579,6.043312481499999,9.849e-05,21060623,146
2018-03-23,166860233.501668,51327841.95375688,4081,1045162902.8596318,61.85,25689800.0,980643817.8133554,2037.5,1.10215405,33719,2748677.21375975,8396,5.179159427000001,9.849e-05,21946435,163
