time (UTC), time (unix millis), index (BTC), index (USD)
2019-06-01 00:00:57,1559347257174,0.104779904784040048,898.926785717921007
2019-05-31 00:00:48,1559260848981,0.103236106089156343,856.713226702816428
2019-05-30 00:00:48,1559174448791,0.10509218967635843,912.062745806694352
2019-05-29 00:00:52,1559088052486,0.0959115002615658213,839.62340009462082
2019-05-28 00:00:56,1559001656521,0.0939719513236724618,828.986202190912536
2019-05-27 00:00:25,1558915225595,0.0912411010737446404,797.963478308157505
2019-05-26 00:00:40,1558828840979,0.0953919433800454325,771.564491719917442
2019-05-25 00:00:10,1558742410582,0.0961553842077258608,771.523523600292606
2019-05-24 00:00:53,1558656053031,0.0956104818540729207,753.94142831755812
2019-05-23 00:00:39,1558569639622,0.0975377181504980262,747.299084793658267
2019-05-22 00:00:08,1558483208070,0.0987974590637873684,787.488654347352281
2019-05-21 00:00:01,1558396801893,0.090249805193882815,723.308093476651038
2019-05-20 00:00:36,1558310436040,0.0902355562823989737,740.830919453315914
2019-05-19 00:00:37,1558224037957,0.0940779568077187156,686.507194243303502
2019-05-18 00:00:03,1558137603170,0.0907574527149656307,670.885139453249394
2019-05-17 00:00:38,1558051238567,0.0892742095350463338,704.623588147265082
2019-05-16 00:00:36,1557964836016,0.0893052362006556966,732.474990527336104
2019-05-15 00:00:59,1557878459965,0.0796964290406019238,637.632275766602106
2019-05-14 00:00:39,1557792039614,0.0771982330327502381,603.875250412138598
2019-05-13 00:00:44,1557705644048,0.0807480897785740753,563.008556098529084
2019-05-12 00:00:03,1557619203858,0.0811125674459526325,584.624944943163314
2019-05-11 00:00:11,1557532811562,0.0838907476054390061,532.930030058312582
2019-05-10 00:00:57,1557446457468,0.083142570210367514,512.052661385913552
2019-05-09 00:00:02,1557360002485,0.0904896790915933474,540.253398698470164
2019-05-08 00:00:44,1557273644825,0.0906646202087590947,527.159611598876381
2019-05-07 00:00:16,1557187216077,0.096488634430658568,552.215019387242819
2019-05-06 00:00:24,1557100824424,0.097152591308193606,559.782532674456661
2019-05-05 00:00:47,1557014447404,0.096701256098340696,561.768365080926515
2019-05-04 00:00:12,1556928012119,0.100050193486123221,572.948109354431494
2019-05-03 00:00:31,1556841631292,0.10305641868860102,563.358344567631775
2019-05-01 00:00:48,1556668848461,0.103988520393757125,552.783901878687516
2019-04-30 00:00:48,1556582448622,0.10236381684046085,532.955039196027883
2019-04-29 00:00:35,1556496035693,0.104080994369110169,545.936077233451556
2019-04-28 00:00:40,1556409640000,0.104467341355408597,543.929837754138703
2019-04-27 00:00:44,1556323244952,0.103325407483206594,539.04036310895458
2019-04-26 00:00:26,1556236826935,0.102975883967382831,531.075464807786489
2019-04-25 00:00:53,1556150453016,0.104116407975639882,569.292206893161278
2019-04-24 00:00:03,1556064003789,0.106325469193325278,593.301250429153015
2019-04-23 00:00:47,1555977647560,0.111649664484571753,602.886335027857854
2019-04-22 00:00:09,1555891209883,0.113349703186203812,602.809003351215438
2019-04-21 00:00:56,1555804856691,0.116410638395995053,620.4745476288075
2019-04-20 00:00:02,1555718402308,0.116566254366712696,617.920303334453479
2019-04-19 00:00:44,1555632044902,0.114451744420032489,606.748517221510838
2019-04-18 00:00:56,1555545656489,0.11067792855411504,579.862986477606796
2019-04-17 00:00:46,1555459246170,0.11079663386433386,579.11520966790431
2019-04-15 00:00:21,1555286421878,0.1126307252756623,582.951568058917928
2019-04-14 00:00:16,1555200016105,0.111502977724549521,567.261497709223704
2019-04-13 00:00:57,1555113657014,0.11115656976834648,566.718120937146978
2019-04-12 00:00:33,1555027233719,0.110302717355475366,559.046561950500518
2019-04-11 00:00:34,1554940834208,0.112539536456938594,599.723883022570362
2019-04-10 00:00:09,1554854409962,0.114089866691613667,594.488917198599552
2019-04-09 00:00:20,1554768020139,0.114559361842477683,607.675505549610875
2019-04-08 00:00:34,1554681634016,0.119682799044045579,622.121631755165481
2019-04-07 00:00:18,1554595218177,0.119909963313686543,607.575117018301398
