time (UTC), time (unix millis), index (BTC), index (USD)
2019-06-01 00:00:57,1559347257174,0.0127189752190180107,109.118514039719543
2019-05-31 00:00:48,1559260848981,0.0126169502504130098,104.702788294294237
2019-05-30 00:00:48,1559174448791,0.0128913044676393432,111.879660952865819
2019-05-29 00:00:52,1559088052486,0.0126102417801183687,110.391913905668005
2019-05-28 00:00:56,1559001656521,0.012507234377225342,110.334249531283021
2019-05-27 00:00:25,1558915225595,0.012201747717645324,106.712314249051246
2019-05-26 00:00:40,1558828840979,0.0130440008133979185,105.504589810976142
2019-05-25 00:00:10,1558742410582,0.0129527791974335602,103.929425576748571
2019-05-24 00:00:53,1558656053031,0.0131764722345766687,103.903757245839969
2019-05-23 00:00:39,1558569639622,0.0130409399316615549,99.9150140127610911
2019-05-22 00:00:08,1558483208070,0.0130343146998666403,103.893106569783598
2019-05-21 00:00:01,1558396801893,0.0124718678420720382,99.9559271242984266
2019-05-20 00:00:36,1558310436040,0.0126146634183279815,103.565967605353976
2019-05-19 00:00:37,1558224037957,0.0134722673496161637,98.3100480932408232
2019-05-18 00:00:03,1558137603170,0.0132918273425762946,98.2540736166163526
2019-05-17 00:00:38,1558051238567,0.013300653645540091,104.979415054303203
2019-05-16 00:00:36,1557964836016,0.0131446888013531365,107.811772465646627
2019-05-15 00:00:59,1557878459965,0.0119382084670567965,95.5147818423264567
2019-05-14 00:00:39,1557792039614,0.0116496792903471331,91.1284199431741229
2019-05-13 00:00:44,1557705644048,0.0126663796492652459,88.3151556511600972
2019-05-12 00:00:03,1557619203858,0.0130898483465298997,94.346068801281092
2019-05-11 00:00:11,1557532811562,0.0133984339215751942,85.1157963944099833
2019-05-10 00:00:57,1557446457468,0.0134167921963333717,82.6304038233543565
2019-05-09 00:00:02,1557360002485,0.0143926579050734065,85.9289415939887675
2019-05-08 00:00:44,1557273644825,0.0147591699293118071,85.8155945455133633
2019-05-07 00:00:16,1557187216077,0.0153831783311719865,88.0396138934927563
2019-05-06 00:00:24,1557100824424,0.0150677533331565784,86.8187354446511534
2019-05-05 00:00:47,1557014447404,0.0150994467551583689,87.717490542683521
2019-05-04 00:00:12,1556928012119,0.0156623538569918043,89.6921406918436475
2019-05-03 00:00:31,1556841631292,0.0161832634361875616,88.4658773817930921
2019-05-01 00:00:48,1556668848461,0.0163907175573632519,87.1300483134358501
2019-04-30 00:00:48,1556582448622,0.0158121634846477427,82.3256934905876818
2019-04-29 00:00:35,1556496035693,0.0165555173062052891,86.8386608862248437
2019-04-28 00:00:40,1556409640000,0.0167848953589402258,87.3938715282130119
2019-04-27 00:00:44,1556323244952,0.0163666820593923595,85.3836675322819616
2019-04-26 00:00:26,1556236826935,0.0164432382854036198,84.8023836156816202
2019-04-25 00:00:53,1556150453016,0.0167930325581087739,91.8216710633278836
2019-04-24 00:00:03,1556064003789,0.0178934951469686063,99.8465666390955704
2019-04-23 00:00:47,1555977647560,0.0185069335053544386,99.9338185668189567
2019-04-22 00:00:09,1555891209883,0.0186137810258825698,98.9905970056014155
2019-04-21 00:00:56,1555804856691,0.0197348371533780376,105.187672913678426
2019-04-20 00:00:02,1555718402308,0.0193751967828574012,102.708348469047635
2019-04-19 00:00:44,1555632044902,0.0188521986135526155,99.9420639073840533
2019-04-18 00:00:56,1555545656489,0.0188980832254451274,99.010698166897896
2019-04-17 00:00:46,1555459246170,0.0186839970786485607,97.658083176831596
2019-04-15 00:00:21,1555286421878,0.0190992168276899917,98.8532957694183949
2019-04-14 00:00:16,1555200016105,0.0192062247316760644,97.7099628096458019
2019-04-13 00:00:57,1555113657014,0.0193384127371451289,98.594522583250324
2019-04-12 00:00:33,1555027233719,0.0190646536841681744,96.6252632069186603
2019-04-11 00:00:34,1554940834208,0.0198142430042627833,105.590223025453284
2019-04-10 00:00:09,1554854409962,0.0199783984490383149,104.101589437688418
2019-04-09 00:00:20,1554768020139,0.0202011652816748329,107.156264907555126
2019-04-08 00:00:34,1554681634016,0.0211363272824746998,109.868473358858878
2019-04-07 00:00:18,1554595218177,0.021200274372612328,107.420257890195003
2019-04-04 00:00:35,1554336035813,0.0203727211502074471,101.135004104636891
2019-04-03 00:00:37,1554249637828,0.0203918621124218845,99.5977398185567608
2019-04-02 00:00:47,1554163247016,0.0219367212514301191,90.9025378576434662
2019-04-01 00:00:14,1554076814205,0.0217308549283380531,89.0368342343297599
2019-03-31 00:00:31,1553990431401,0.0213437850285983777,87.5072536147861086
2019-03-30 00:00:45,1553904045867,0.021312952282731213,87.4112001585446876
2019-03-29 00:00:38,1553817638760,0.021347296153227422,85.8130400879101387
2019-03-28 00:00:42,1553731242631,0.0208188441091537411,84.0044244600664314
2019-03-27 00:00:09,1553644809051,0.0201453772297520255,79.2013366348639067
2019-03-26 00:00:04,1553558404518,0.0201294896938904733,78.8990900595774605
2019-03-25 00:00:24,1553472024374,0.0205385486728604447,81.7779827015234702
2019-03-24 00:00:25,1553385625106,0.0202092179742873572,80.678063416279528
2019-03-23 00:00:46,1553299246886,0.0197093567389724535,78.7723829251541332
2019-03-22 00:00:10,1553212810643,0.0194440273773827284,77.6620247899384992
2019-03-21 00:00:43,1553126443445,0.0195934820491244742,79.1354020332667147
2019-03-20 00:00:27,1553040027635,0.0191749317791559092,76.8265551008932306
2019-03-19 00:00:29,1552953629665,0.0191162429770796415,75.8717008368243313
2019-03-18 00:00:45,1552867245010,0.019339611374867987,76.7377721959620942
2019-03-17 00:00:33,1552780833098,0.0192406052489182446,77.1343130996578736
