time (UTC), time (unix millis), index (BTC), index (USD)
2019-06-01 00:00:57,1559347257174,0.0444011317951924639,380.925777410800833
2019-05-31 00:00:48,1559260848981,0.0440484330730300591,365.539506077539102
2019-05-30 00:00:48,1559174448791,0.0443351464916298676,384.771081175736185
2019-05-29 00:00:52,1559088052486,0.0439439601087368431,384.691899297766781
2019-05-28 00:00:56,1559001656521,0.0437441366771585127,385.894782659288694
2019-05-27 00:00:25,1558915225595,0.0431171623740933263,377.087962090691008
2019-05-26 00:00:40,1558828840979,0.0434327631761298044,351.299875613941822
2019-05-25 00:00:10,1558742410582,0.0434974999575021351,349.011599418259209
2019-05-24 00:00:53,1558656053031,0.0434661935900404542,342.75493066565457
2019-05-23 00:00:39,1558569639622,0.0436634012080846096,334.533351615149854
2019-05-22 00:00:08,1558483208070,0.0439210740503662711,350.083370859593174
2019-05-21 00:00:01,1558396801893,0.0434401488550120868,348.151568650592822
2019-05-20 00:00:36,1558310436040,0.0436497562939947292,358.363049128792682
2019-05-19 00:00:37,1558224037957,0.0439501944465925595,320.714072666833033
2019-05-18 00:00:03,1558137603170,0.0440885958766664768,325.905839225233763
2019-05-17 00:00:38,1558051238567,0.0441938642524365016,348.813384804267912
2019-05-16 00:00:36,1557964836016,0.0437942707412947163,359.19739324474142
2019-05-15 00:00:59,1557878459965,0.0422099353401909766,337.711707474563923
2019-05-14 00:00:39,1557792039614,0.0409918857676891402,320.654816960998801
2019-05-13 00:00:44,1557705644048,0.0419559330546366502,292.533846356391905
2019-05-12 00:00:03,1557619203858,0.042038671219969688,302.996892113354818
2019-05-11 00:00:11,1557532811562,0.0421651791280638344,267.861365186788419
2019-05-10 00:00:57,1557446457468,0.0423410393307063551,260.767039319050582
2019-05-09 00:00:02,1557360002485,0.0431939812146251434,257.882394862941169
2019-05-08 00:00:44,1557273644825,0.043485087227233217,252.839328508397358
2019-05-07 00:00:16,1557187216077,0.0441795605870209246,252.844462459609417
2019-05-06 00:00:24,1557100824424,0.0438581238503379586,252.705679969048902
2019-05-05 00:00:47,1557014447404,0.0437727301981326797,254.289717328247207
2019-05-04 00:00:12,1556928012119,0.0443435715524544902,253.938194397651017
2019-05-03 00:00:31,1556841631292,0.0446372673462270067,244.0098089783001
2019-05-01 00:00:48,1556668848461,0.0451877142671310156,240.209601165394758
2019-04-30 00:00:48,1556582448622,0.044493536881628673,231.654655176411694
2019-04-29 00:00:35,1556496035693,0.0448847855864890899,235.434181995334029
2019-04-28 00:00:40,1556409640000,0.0451120841000667294,234.884972345761327
2019-04-27 00:00:44,1556323244952,0.0449955814051788833,234.738339095233727
2019-04-26 00:00:26,1556236826935,0.0449028802518150402,231.576725367023073
2019-04-25 00:00:53,1556150453016,0.0450090278984609168,246.102312984383445
2019-04-24 00:00:03,1556064003789,0.0455402294477034106,254.116678545060466
2019-04-23 00:00:47,1555977647560,0.0463156868833720994,250.095643800815623
2019-04-22 00:00:09,1555891209883,0.0464919151529649896,247.250272823468748
2019-04-21 00:00:56,1555804856691,0.0470951187916334446,251.01934780532082
2019-04-20 00:00:02,1555718402308,0.0472489356060485366,250.467657046523101
2019-04-19 00:00:44,1555632044902,0.0471883177417585717,250.161690108570923
2019-04-18 00:00:56,1555545656489,0.0469229956448666552,245.838612490877495
2019-04-17 00:00:46,1555459246170,0.0469887744313515973,245.602352776980268
2019-04-15 00:00:21,1555286421878,0.0473009539698185516,244.819210920474831
2019-04-14 00:00:16,1555200016105,0.0471337293965486057,239.788662829770601
2019-04-13 00:00:57,1555113657014,0.0471455923409639863,240.366013071665407
2019-04-12 00:00:33,1555027233719,0.0472067700070862711,239.257772663925778
2019-04-11 00:00:34,1554940834208,0.0478418173247412495,254.949339229140833
2019-04-10 00:00:09,1554854409962,0.0479605100963809497,249.908186785407338
2019-04-09 00:00:20,1554768020139,0.0481737192922099405,255.535547285531067
2019-04-08 00:00:34,1554681634016,0.0486844262647672943,253.065895440451982
2019-04-07 00:00:18,1554595218177,0.0485541172686470429,246.020202708638379
2019-04-04 00:00:35,1554336035813,0.0481351394395533663,238.954211806257831
2019-04-03 00:00:37,1554249637828,0.0481855613446612804,235.347462402328688
2019-04-02 00:00:47,1554163247016,0.0484698202280303206,200.851787180568635
2019-04-01 00:00:14,1554076814205,0.0484655606219723395,198.575716482519141
2019-03-31 00:00:31,1553990431401,0.0482972451330008629,198.013579741650005
2019-03-30 00:00:45,1553904045867,0.0483671189025025802,198.368947454753823
2019-03-29 00:00:38,1553817638760,0.0482430990351532876,193.930273967868914
2019-03-28 00:00:42,1553731242631,0.0483425191870135648,195.062966991007784
2019-03-27 00:00:09,1553644809051,0.0477879756302857436,187.877918682167206
2019-03-26 00:00:04,1553558404518,0.047819438838511176,187.431985057389227
2019-03-25 00:00:24,1553472024374,0.0479630677644373726,190.973714278803897
2019-03-24 00:00:25,1553385625106,0.0480178350877728879,191.6940056390481
2019-03-23 00:00:46,1553299246886,0.0477482163693684139,190.835288723740121
2019-03-22 00:00:10,1553212810643,0.0475086116297381914,189.755697341593134
2019-03-21 00:00:43,1553126443445,0.0477224555319210042,192.744489982168034
2019-03-20 00:00:27,1553040027635,0.0477202424032050071,191.196603703337843
2019-03-19 00:00:29,1552953629665,0.0477691882911689264,189.594240227594327
2019-03-18 00:00:45,1552867245010,0.0478992660530511427,190.05981534403557
2019-03-17 00:00:33,1552780833098,0.0479150948980085062,192.088444425135748
2019-03-16 00:00:28,1552694428767,0.0477982653279343597,186.643358093417362
2019-03-15 00:00:58,1552608058469,0.0474806231188309724,183.42337327119219
2019-03-14 00:00:58,1552521658181,0.0474189090258676366,183.064320150633392
2019-03-13 00:00:04,1552435204967,0.0475063342760686513,183.509961649084147
2019-03-12 00:00:25,1552348825926,0.0471618826014754897,181.733118308560762
2019-03-11 00:00:08,1552262408113,0.0473619884434704624,184.507558452559635
2019-03-10 00:00:10,1552176010783,0.0472457767082813257,185.054726802829293
2019-03-09 00:00:03,1552089603148,0.0469793700856652313,180.932417533004525
2019-03-08 00:00:27,1552003227531,0.047314219912319315,183.313148585199713
2019-03-07 00:00:01,1551916801256,0.0472787026792461026,182.434921484977451
2019-03-06 00:00:47,1551830447990,0.0471522798423039471,181.913289576145701
2019-03-05 00:00:26,1551744026019,0.0463753205137209107,172.540924269471759
2019-03-04 00:00:16,1551657616409,0.0467035250883953562,176.990596244195331
2019-03-03 00:00:56,1551571256688,0.0468335186444869614,179.087201493336551
2019-03-02 00:00:27,1551484827387,0.0469813695724883365,179.490051372286558
2019-03-01 00:00:04,1551398404376,0.0467995864663266828,178.64849010212086
2019-02-28 00:00:56,1551312056349,0.046744462248381427,178.606283683758477
2019-02-27 00:00:29,1551225629117,0.0468961972138399047,178.219915593646135
2019-02-26 00:00:04,1551139204770,0.0470190789024772793,180.175943340754571
2019-02-25 00:00:10,1551052810850,0.0468081760328584173,176.162790030008267
2019-02-24 00:00:54,1550966454983,0.0475062012397056907,196.438241889205614
2019-02-23 00:00:31,1550880031173,0.0472000709836233184,187.790531399938487
2019-02-22 00:00:08,1550793608088,0.0470561077424450774,184.476113181810376
2019-02-21 00:00:46,1550707246958,0.0474016425032771707,187.843166815835104
2019-02-19 00:00:08,1550534408118,0.0470940637986889329,183.849001118609948
2019-02-18 00:00:31,1550448031682,0.0467911375661525589,171.089782959632856
2019-02-17 00:00:23,1550361623837,0.0463215211672806174,166.894171011174876
2019-02-16 00:00:06,1550275206641,0.0462853722338815166,166.024570267908842
2019-02-15 00:00:21,1550188821660,0.0460671628374264563,165.552135243021894
2019-02-14 00:00:21,1550102421274,0.0461742757260451067,167.502154010039504
2019-02-13 00:00:58,1550016058497,0.0463293177584900295,168.174140604510086
2019-02-12 00:00:58,1549929658575,0.0460913345611496453,167.222260010968114
2019-02-11 00:00:57,1549843257143,0.0463468450179152572,171.603212413762748
2019-02-10 00:00:44,1549756844323,0.0460818696943160119,168.633443234181897
2019-02-09 00:00:23,1549670423387,0.0459616558999904265,168.781822663059899
2019-02-08 00:00:44,1549584044757,0.0454043153592469453,153.759957271128542
2019-02-07 00:00:45,1549497645021,0.0452822344093754894,154.397427746624487
2019-02-06 00:00:02,1549411202513,0.0453851841354268107,157.089588405632185
2019-02-05 00:00:43,1549324843445,0.0454893379641326048,156.770029156789462
2019-02-04 00:00:21,1549238421139,0.0454484383973200942,157.343867183330531
2019-02-03 00:00:46,1549152046152,0.0455358436347361104,160.579978696721781
