time (UTC), time (unix millis), index (BTC), index (USD)
2019-06-01 00:00:57,1559347257174,0.243096077308123326,2085.56760807929368
2019-05-31 00:00:48,1559260848981,0.238311550165101055,1977.64779045592809
2019-05-30 00:00:48,1559174448791,0.242655987898983821,2105.93658093100748
2019-05-29 00:00:52,1559088052486,0.241908449047338214,2117.70219365585899
2019-05-28 00:00:56,1559001656521,0.241299495197816516,2128.65593719167282
2019-05-27 00:00:25,1558915225595,0.231166243146851635,2021.70093607048216
2019-05-26 00:00:40,1558828840979,0.232038317024539559,1876.80971569381882
2019-05-25 00:00:10,1558742410582,0.233232463365741854,1871.39111799685588
2019-05-24 00:00:53,1558656053031,0.232596622649086843,1834.15276757568449
2019-05-23 00:00:39,1558569639622,0.233938353918984598,1792.35193417224173
2019-05-22 00:00:08,1558483208070,0.238947849130760837,1904.59068435847303
2019-05-21 00:00:01,1558396801893,0.236230544276780224,1893.27239249676541
2019-05-20 00:00:36,1558310436040,0.24059729797582749,1975.29582373930521
2019-05-19 00:00:37,1558224037957,0.243685809577181195,1778.22804710415403
2019-05-18 00:00:03,1558137603170,0.246174346994951582,1819.73718050690923
2019-05-17 00:00:38,1558051238567,0.246301467881126335,1944.00852125391543
2019-05-16 00:00:36,1557964836016,0.244750682337106507,2007.42712693385033
2019-05-15 00:00:59,1557878459965,0.223970553660000515,1791.9354173594902
2019-05-14 00:00:39,1557792039614,0.208788630976970951,1633.22762531284025
2019-05-13 00:00:44,1557705644048,0.221574443691490791,1544.90722880458952
2019-05-12 00:00:03,1557619203858,0.223123494880469536,1608.17941063126318
2019-05-11 00:00:11,1557532811562,0.221815215609533739,1409.11832229893844
2019-05-10 00:00:57,1557446457468,0.224404272737008553,1382.04538049062216
2019-05-09 00:00:02,1557360002485,0.23608839756920133,1409.52604164872173
2019-05-08 00:00:44,1557273644825,0.2413081469576904,1403.06007716084946
2019-05-07 00:00:16,1557187216077,0.24925526510224652,1426.51517313913291
2019-05-06 00:00:24,1557100824424,0.245260848292607303,1413.16599973738926
2019-05-05 00:00:47,1557014447404,0.24483049093380449,1422.29822200007561
2019-05-04 00:00:12,1556928012119,0.253661167556174183,1452.61774419362132
2019-05-03 00:00:31,1556841631292,0.256729857754433521,1403.41484311271483
2019-05-01 00:00:48,1556668848461,0.263674612464840585,1401.64587930242033
2019-04-30 00:00:48,1556582448622,0.251866208569989369,1311.33606780004152
2019-04-29 00:00:35,1556496035693,0.258669989727292271,1356.80179023776259
2019-04-28 00:00:40,1556409640000,0.262883801147976437,1368.75641182580011
2019-04-27 00:00:44,1556323244952,0.262647650817568912,1370.21172734718493
2019-04-26 00:00:26,1556236826935,0.261282815813265124,1347.50863511177977
2019-04-25 00:00:53,1556150453016,0.259772468506110632,1420.39515923877207
2019-04-24 00:00:03,1556064003789,0.266432650626962808,1486.70705120249841
2019-04-23 00:00:47,1555977647560,0.277722788945757748,1499.64870162561124
2019-04-22 00:00:09,1555891209883,0.278925475571211057,1483.36328382031684
2019-04-21 00:00:56,1555804856691,0.287103138710024131,1530.27414477302341
2019-04-20 00:00:02,1555718402308,0.29198598852539448,1547.82421018192144
2019-04-19 00:00:44,1555632044902,0.293834866936006078,1557.72086065467261
2019-04-18 00:00:56,1555545656489,0.293077722391116013,1535.49064023794381
2019-04-17 00:00:46,1555459246170,0.29633737836213786,1548.90520602602919
2019-04-15 00:00:21,1555286421878,0.302682579021303577,1566.61766700630596
2019-04-14 00:00:16,1555200016105,0.299551329921479981,1523.94079081743234
2019-04-13 00:00:57,1555113657014,0.300545208021817722,1532.29283614769247
2019-04-12 00:00:33,1555027233719,0.302049458064324705,1530.875350293358
2019-04-11 00:00:34,1554940834208,0.313523281712130619,1670.76749954735942
2019-04-10 00:00:09,1554854409962,0.313105592371210273,1631.50163967427261
2019-04-09 00:00:20,1554768020139,0.317420313622936934,1683.74322665799559
2019-04-08 00:00:34,1554681634016,0.32514497163638717,1690.13193146471576
2019-04-07 00:00:18,1554595218177,0.323626422864124907,1639.79169293467612
2019-04-04 00:00:35,1554336035813,0.319839578458016971,1587.75928074033959
2019-04-03 00:00:37,1554249637828,0.31065152293292414,1517.2812264390659
2019-04-02 00:00:47,1554163247016,0.306426251394733562,1269.78519710048272
2019-04-01 00:00:14,1554076814205,0.306100847505609341,1254.17294939482417
2019-03-31 00:00:31,1553990431401,0.306063379385241641,1254.82737603367036
2019-03-30 00:00:45,1553904045867,0.308158793844885925,1263.85728509401838
2019-03-29 00:00:38,1553817638760,0.306541848842815434,1232.2538542846612
2019-03-28 00:00:42,1553731242631,0.310097922534610659,1251.25090385438853
2019-03-27 00:00:09,1553644809051,0.299659992394514463,1178.11007770991432
2019-03-26 00:00:04,1553558404518,0.297611596411365253,1166.5116456062849
2019-03-25 00:00:24,1553472024374,0.300568831171104722,1196.76969719907856
2019-03-24 00:00:25,1553385625106,0.30526768996743664,1218.67189920309056
2019-03-23 00:00:46,1553299246886,0.297335037322335627,1188.35889609257288
2019-03-22 00:00:10,1553212810643,0.291090458191067547,1162.65390607530753
2019-03-21 00:00:43,1553126443445,0.29458371930608368,1189.78346989547026
2019-03-20 00:00:27,1553040027635,0.29602570206270773,1186.06079921095625
2019-03-19 00:00:29,1552953629665,0.297925631246490297,1182.45642685427674
